;municipio;uf;date;casos confirmados;mortes;casos_interpolados;mortes_interpoladas
459;Apodi;RN;2020-03-10;;;0.0;0.0
460;Apodi;RN;2020-03-11;;;0.0;0.0
461;Apodi;RN;2020-03-12;;;0.0;0.0
462;Apodi;RN;2020-03-13;;;0.0;0.0
463;Apodi;RN;2020-03-14;;;0.0;0.0
464;Apodi;RN;2020-03-15;;;0.0;0.0
465;Apodi;RN;2020-03-16;;;0.0;0.0
466;Apodi;RN;2020-03-17;;;0.0;0.0
467;Apodi;RN;2020-03-18;;;0.0;0.0
468;Apodi;RN;2020-03-19;;;0.0;0.0
469;Apodi;RN;2020-03-20;;;0.0;0.0
470;Apodi;RN;2020-03-21;;;0.0;0.0
471;Apodi;RN;2020-03-22;;;0.0;0.0
472;Apodi;RN;2020-03-23;;;0.0;0.0
473;Apodi;RN;2020-03-24;;;0.0;0.0
474;Apodi;RN;2020-03-25;;;0.0;0.0
475;Apodi;RN;2020-03-26;;;0.0;0.0
476;Apodi;RN;2020-03-27;;;0.0;0.0
477;Apodi;RN;2020-03-28;;;0.0;0.0
478;Apodi;RN;2020-03-29;;;0.0;0.0
479;Apodi;RN;2020-03-30;1.0;;1.0;0.0
480;Aquiraz;CE;2020-02-20;;;0.0;0.0
481;Aquiraz;CE;2020-02-21;;;0.0;0.0
482;Aquiraz;CE;2020-02-22;;;0.0;0.0
483;Aquiraz;CE;2020-02-23;;;0.0;0.0
484;Aquiraz;CE;2020-02-24;;;0.0;0.0
485;Aquiraz;CE;2020-02-25;;;0.0;0.0
486;Aquiraz;CE;2020-02-26;;;0.0;0.0
487;Aquiraz;CE;2020-02-27;;;0.0;0.0
488;Aquiraz;CE;2020-02-28;;;0.0;0.0
489;Aquiraz;CE;2020-02-29;;;0.0;0.0
490;Aquiraz;CE;2020-03-01;;;0.0;0.0
491;Aquiraz;CE;2020-03-02;;;0.0;0.0
492;Aquiraz;CE;2020-03-03;;;0.0;0.0
493;Aquiraz;CE;2020-03-04;;;0.0;0.0
494;Aquiraz;CE;2020-03-05;;;0.0;0.0
495;Aquiraz;CE;2020-03-06;;;0.0;0.0
496;Aquiraz;CE;2020-03-07;;;0.0;0.0
497;Aquiraz;CE;2020-03-08;;;0.0;0.0
498;Aquiraz;CE;2020-03-09;;;0.0;0.0
499;Aquiraz;CE;2020-03-10;;;0.0;0.0
500;Aquiraz;CE;2020-03-11;;;0.0;0.0
501;Aquiraz;CE;2020-03-12;;;0.0;0.0
502;Aquiraz;CE;2020-03-13;;;0.0;0.0
503;Aquiraz;CE;2020-03-14;;;0.0;0.0
504;Aquiraz;CE;2020-03-15;;;0.0;0.0
505;Aquiraz;CE;2020-03-16;1.0;;1.0;0.0
506;Aquiraz;CE;2020-03-17;1.0;;1.0;0.0
507;Aquiraz;CE;2020-03-18;1.0;;1.0;0.0
508;Aquiraz;CE;2020-03-19;1.0;;1.0;0.0
509;Aquiraz;CE;2020-03-20;1.0;;1.0;0.0
510;Aquiraz;CE;2020-03-21;4.0;;4.0;0.0
511;Aquiraz;CE;2020-03-22;5.0;;5.0;0.0
512;Aquiraz;CE;2020-03-23;6.0;;6.0;0.0
513;Aquiraz;CE;2020-03-24;6.0;;6.0;0.0
514;Aquiraz;CE;2020-03-25;6.0;;6.0;0.0
515;Aquiraz;CE;2020-03-26;6.0;;6.0;0.0
516;Aquiraz;CE;2020-03-27;6.0;;6.0;0.0
517;Aquiraz;CE;2020-03-28;7.0;;7.0;0.0
518;Aquiraz;CE;2020-03-29;7.0;;7.0;0.0
519;Aquiraz;CE;2020-03-30;14.0;;14.0;0.0
520;Aracaju;SE;2020-02-20;;;0.0;0.0
521;Aracaju;SE;2020-02-21;;;0.0;0.0
522;Aracaju;SE;2020-02-22;;;0.0;0.0
523;Aracaju;SE;2020-02-23;;;0.0;0.0
524;Aracaju;SE;2020-02-24;;;0.0;0.0
525;Aracaju;SE;2020-02-25;;;0.0;0.0
526;Aracaju;SE;2020-02-26;;;0.0;0.0
527;Aracaju;SE;2020-02-27;;;0.0;0.0
528;Aracaju;SE;2020-02-28;;;0.0;0.0
529;Aracaju;SE;2020-02-29;;;0.0;0.0
530;Aracaju;SE;2020-03-01;;;0.0;0.0
531;Aracaju;SE;2020-03-02;;;0.0;0.0
532;Aracaju;SE;2020-03-03;;;0.0;0.0
533;Aracaju;SE;2020-03-04;;;0.0;0.0
534;Aracaju;SE;2020-03-05;;;0.0;0.0
535;Aracaju;SE;2020-03-06;;;0.0;0.0
536;Aracaju;SE;2020-03-07;;;0.0;0.0
537;Aracaju;SE;2020-03-08;;;0.0;0.0
538;Aracaju;SE;2020-03-09;;;0.0;0.0
539;Aracaju;SE;2020-03-10;;;0.0;0.0
540;Aracaju;SE;2020-03-11;;;0.0;0.0
541;Aracaju;SE;2020-03-12;;;0.0;0.0
542;Aracaju;SE;2020-03-13;;;0.0;0.0
543;Aracaju;SE;2020-03-14;1.0;;1.0;0.0
544;Aracaju;SE;2020-03-15;1.0;;1.0;0.0
545;Aracaju;SE;2020-03-16;5.0;;5.0;0.0
546;Aracaju;SE;2020-03-17;5.0;;5.0;0.0
547;Aracaju;SE;2020-03-18;5.0;;5.0;0.0
548;Aracaju;SE;2020-03-19;5.0;;5.0;0.0
549;Aracaju;SE;2020-03-20;5.0;;5.0;0.0
550;Aracaju;SE;2020-03-21;7.0;;7.0;0.0
551;Aracaju;SE;2020-03-22;7.0;;7.0;0.0
552;Aracaju;SE;2020-03-23;7.0;;7.0;0.0
553;Aracaju;SE;2020-03-24;12.0;;12.0;0.0
554;Aracaju;SE;2020-03-25;13.0;;13.0;0.0
555;Aracaju;SE;2020-03-26;13.0;;13.0;0.0
556;Aracaju;SE;2020-03-27;13.0;;13.0;0.0
557;Aracaju;SE;2020-03-28;13.0;;13.0;0.0
558;Aracaju;SE;2020-03-29;13.0;;13.0;0.0
559;Aracaju;SE;2020-03-30;15.0;;15.0;0.0
560;Araguaína;TO;2020-02-20;;;0.0;0.0
561;Araguaína;TO;2020-02-21;;;0.0;0.0
562;Araguaína;TO;2020-02-22;;;0.0;0.0
563;Araguaína;TO;2020-02-23;;;0.0;0.0
564;Araguaína;TO;2020-02-24;;;0.0;0.0
565;Araguaína;TO;2020-02-25;;;0.0;0.0
566;Araguaína;TO;2020-02-26;;;0.0;0.0
567;Araguaína;TO;2020-02-27;;;0.0;0.0
568;Araguaína;TO;2020-02-28;;;0.0;0.0
569;Araguaína;TO;2020-02-29;;;0.0;0.0
570;Araguaína;TO;2020-03-01;;;0.0;0.0
571;Araguaína;TO;2020-03-02;;;0.0;0.0
572;Araguaína;TO;2020-03-03;;;0.0;0.0
573;Araguaína;TO;2020-03-04;;;0.0;0.0
574;Araguaína;TO;2020-03-05;;;0.0;0.0
575;Araguaína;TO;2020-03-06;;;0.0;0.0
576;Araguaína;TO;2020-03-07;;;0.0;0.0
577;Araguaína;TO;2020-03-08;;;0.0;0.0
578;Araguaína;TO;2020-03-09;;;0.0;0.0
579;Araguaína;TO;2020-03-10;;;0.0;0.0
580;Araguaína;TO;2020-03-11;;;0.0;0.0
581;Araguaína;TO;2020-03-12;;;0.0;0.0
582;Araguaína;TO;2020-03-13;;;0.0;0.0
583;Araguaína;TO;2020-03-14;;;0.0;0.0
584;Araguaína;TO;2020-03-15;;;0.0;0.0
585;Araguaína;TO;2020-03-16;;;0.0;0.0
586;Araguaína;TO;2020-03-17;;;0.0;0.0
587;Araguaína;TO;2020-03-18;;;0.0;0.0
588;Araguaína;TO;2020-03-19;;;0.0;0.0
589;Araguaína;TO;2020-03-20;;;0.0;0.0
590;Araguaína;TO;2020-03-21;;;0.0;0.0
591;Araguaína;TO;2020-03-22;;;0.0;0.0
592;Araguaína;TO;2020-03-23;;;0.0;0.0
593;Araguaína;TO;2020-03-24;;;0.0;0.0
594;Araguaína;TO;2020-03-25;;;0.0;0.0
595;Araguaína;TO;2020-03-26;;;0.0;0.0
596;Araguaína;TO;2020-03-27;1.0;;1.0;0.0
597;Araguaína;TO;2020-03-28;1.0;;1.0;0.0
598;Araguaína;TO;2020-03-29;1.0;;1.0;0.0
599;Araguaína;TO;2020-03-30;2.0;;2.0;0.0
600;Arujá;SP;2020-02-20;;;0.0;0.0
601;Arujá;SP;2020-02-21;;;0.0;0.0
602;Arujá;SP;2020-02-22;;;0.0;0.0
603;Arujá;SP;2020-02-23;;;0.0;0.0
604;Arujá;SP;2020-02-24;;;0.0;0.0
605;Arujá;SP;2020-02-25;;;0.0;0.0
606;Arujá;SP;2020-02-26;;;0.0;0.0
607;Arujá;SP;2020-02-27;;;0.0;0.0
608;Arujá;SP;2020-02-28;;;0.0;0.0
609;Arujá;SP;2020-02-29;;;0.0;0.0
610;Arujá;SP;2020-03-01;;;0.0;0.0
611;Arujá;SP;2020-03-02;;;0.0;0.0
612;Arujá;SP;2020-03-03;;;0.0;0.0
613;Arujá;SP;2020-03-04;;;0.0;0.0
614;Arujá;SP;2020-03-05;;;0.0;0.0
615;Arujá;SP;2020-03-06;;;0.0;0.0
616;Arujá;SP;2020-03-07;;;0.0;0.0
617;Arujá;SP;2020-03-08;;;0.0;0.0
618;Arujá;SP;2020-03-09;;;0.0;0.0
619;Arujá;SP;2020-03-10;;;0.0;0.0
620;Arujá;SP;2020-03-11;;;0.0;0.0
621;Arujá;SP;2020-03-12;;;0.0;0.0
622;Arujá;SP;2020-03-13;;;0.0;0.0
623;Arujá;SP;2020-03-14;;;0.0;0.0
624;Arujá;SP;2020-03-15;;;0.0;0.0
625;Arujá;SP;2020-03-16;;;0.0;0.0
626;Arujá;SP;2020-03-17;;;0.0;0.0
627;Arujá;SP;2020-03-18;;;0.0;0.0
628;Arujá;SP;2020-03-19;;;0.0;0.0
629;Arujá;SP;2020-03-20;;;0.0;0.0
630;Arujá;SP;2020-03-21;;;0.0;0.0
631;Arujá;SP;2020-03-22;;;0.0;0.0
632;Arujá;SP;2020-03-23;;;0.0;0.0
633;Arujá;SP;2020-03-24;;;0.0;0.0
634;Arujá;SP;2020-03-25;;;0.0;0.0
635;Arujá;SP;2020-03-26;1.0;;1.0;0.0
636;Arujá;SP;2020-03-27;1.0;;1.0;0.0
637;Arujá;SP;2020-03-28;1.0;;1.0;0.0
638;Arujá;SP;2020-03-29;1.0;;1.0;0.0
639;Arujá;SP;2020-03-30;1.0;;1.0;0.0
640;Assú;RN;2020-02-20;;;0.0;0.0
641;Assú;RN;2020-02-21;;;0.0;0.0
642;Assú;RN;2020-02-22;;;0.0;0.0
643;Assú;RN;2020-02-23;;;0.0;0.0
644;Assú;RN;2020-02-24;;;0.0;0.0
645;Assú;RN;2020-02-25;;;0.0;0.0
646;Assú;RN;2020-02-26;;;0.0;0.0
647;Assú;RN;2020-02-27;;;0.0;0.0
648;Assú;RN;2020-02-28;;;0.0;0.0
649;Assú;RN;2020-02-29;;;0.0;0.0
650;Assú;RN;2020-03-01;;;0.0;0.0
651;Assú;RN;2020-03-02;;;0.0;0.0
652;Assú;RN;2020-03-03;;;0.0;0.0
653;Assú;RN;2020-03-04;;;0.0;0.0
654;Assú;RN;2020-03-05;;;0.0;0.0
655;Assú;RN;2020-03-06;;;0.0;0.0
656;Assú;RN;2020-03-07;;;0.0;0.0
657;Assú;RN;2020-03-08;;;0.0;0.0
658;Assú;RN;2020-03-09;;;0.0;0.0
659;Assú;RN;2020-03-10;;;0.0;0.0
660;Assú;RN;2020-03-11;;;0.0;0.0
661;Assú;RN;2020-03-12;;;0.0;0.0
662;Assú;RN;2020-03-13;;;0.0;0.0
663;Assú;RN;2020-03-14;;;0.0;0.0
664;Assú;RN;2020-03-15;;;0.0;0.0
665;Assú;RN;2020-03-16;;;0.0;0.0
666;Assú;RN;2020-03-17;;;0.0;0.0
667;Assú;RN;2020-03-18;;;0.0;0.0
668;Assú;RN;2020-03-19;;;0.0;0.0
669;Assú;RN;2020-03-20;;;0.0;0.0
670;Assú;RN;2020-03-21;;;0.0;0.0
671;Assú;RN;2020-03-22;;;0.0;0.0
672;Assú;RN;2020-03-23;;;0.0;0.0
673;Assú;RN;2020-03-24;;;0.0;0.0
674;Assú;RN;2020-03-25;;;0.0;0.0
675;Assú;RN;2020-03-26;;;0.0;0.0
676;Assú;RN;2020-03-27;;;0.0;0.0
677;Assú;RN;2020-03-28;;;0.0;0.0
678;Assú;RN;2020-03-29;1.0;;1.0;0.0
679;Assú;RN;2020-03-30;;;1.0;0.0
680;Açu;RN;2020-02-20;;;0.0;0.0
681;Açu;RN;2020-02-21;;;0.0;0.0
682;Açu;RN;2020-02-22;;;0.0;0.0
683;Açu;RN;2020-02-23;;;0.0;0.0
684;Açu;RN;2020-02-24;;;0.0;0.0
685;Açu;RN;2020-02-25;;;0.0;0.0
686;Açu;RN;2020-02-26;;;0.0;0.0
687;Açu;RN;2020-02-27;;;0.0;0.0
688;Açu;RN;2020-02-28;;;0.0;0.0
689;Açu;RN;2020-02-29;;;0.0;0.0
690;Açu;RN;2020-03-01;;;0.0;0.0
691;Açu;RN;2020-03-02;;;0.0;0.0
692;Açu;RN;2020-03-03;;;0.0;0.0
693;Açu;RN;2020-03-04;;;0.0;0.0
694;Açu;RN;2020-03-05;;;0.0;0.0
695;Açu;RN;2020-03-06;;;0.0;0.0
696;Açu;RN;2020-03-07;;;0.0;0.0
697;Açu;RN;2020-03-08;;;0.0;0.0
698;Açu;RN;2020-03-09;;;0.0;0.0
699;Açu;RN;2020-03-10;;;0.0;0.0
700;Açu;RN;2020-03-11;;;0.0;0.0
701;Açu;RN;2020-03-12;;;0.0;0.0
702;Açu;RN;2020-03-13;;;0.0;0.0
703;Açu;RN;2020-03-14;;;0.0;0.0
704;Açu;RN;2020-03-15;;;0.0;0.0
705;Açu;RN;2020-03-16;;;0.0;0.0
706;Açu;RN;2020-03-17;;;0.0;0.0
707;Açu;RN;2020-03-18;;;0.0;0.0
708;Açu;RN;2020-03-19;;;0.0;0.0
709;Açu;RN;2020-03-20;;;0.0;0.0
710;Açu;RN;2020-03-21;;;0.0;0.0
711;Açu;RN;2020-03-22;;;0.0;0.0
712;Açu;RN;2020-03-23;;;0.0;0.0
713;Açu;RN;2020-03-24;;;0.0;0.0
714;Açu;RN;2020-03-25;;;0.0;0.0
715;Açu;RN;2020-03-26;;;0.0;0.0
716;Açu;RN;2020-03-27;;;0.0;0.0
717;Açu;RN;2020-03-28;;;0.0;0.0
718;Açu;RN;2020-03-29;;;0.0;0.0
719;Açu;RN;2020-03-30;1.0;;1.0;0.0
720;Bagé;RS;2020-02-20;;;0.0;0.0
721;Bagé;RS;2020-02-21;;;0.0;0.0
722;Bagé;RS;2020-02-22;;;0.0;0.0
723;Bagé;RS;2020-02-23;;;0.0;0.0
724;Bagé;RS;2020-02-24;;;0.0;0.0
725;Bagé;RS;2020-02-25;;;0.0;0.0
726;Bagé;RS;2020-02-26;;;0.0;0.0
727;Bagé;RS;2020-02-27;;;0.0;0.0
728;Bagé;RS;2020-02-28;;;0.0;0.0
729;Bagé;RS;2020-02-29;;;0.0;0.0
730;Bagé;RS;2020-03-01;;;0.0;0.0
731;Bagé;RS;2020-03-02;;;0.0;0.0
732;Bagé;RS;2020-03-03;;;0.0;0.0
733;Bagé;RS;2020-03-04;;;0.0;0.0
734;Bagé;RS;2020-03-05;;;0.0;0.0
735;Bagé;RS;2020-03-06;;;0.0;0.0
736;Bagé;RS;2020-03-07;;;0.0;0.0
737;Bagé;RS;2020-03-08;;;0.0;0.0
738;Bagé;RS;2020-03-09;;;0.0;0.0
739;Bagé;RS;2020-03-10;;;0.0;0.0
740;Bagé;RS;2020-03-11;;;0.0;0.0
741;Bagé;RS;2020-03-12;;;0.0;0.0
742;Bagé;RS;2020-03-13;;;0.0;0.0
743;Bagé;RS;2020-03-14;;;0.0;0.0
744;Bagé;RS;2020-03-15;;;0.0;0.0
745;Bagé;RS;2020-03-16;;;0.0;0.0
746;Bagé;RS;2020-03-17;;;0.0;0.0
747;Bagé;RS;2020-03-18;;;0.0;0.0
748;Bagé;RS;2020-03-19;2.0;;2.0;0.0
749;Bagé;RS;2020-03-20;2.0;;2.0;0.0
750;Bagé;RS;2020-03-21;3.0;;3.0;0.0
751;Bagé;RS;2020-03-22;3.0;;3.0;0.0
752;Bagé;RS;2020-03-23;7.0;;7.0;0.0
753;Bagé;RS;2020-03-24;7.0;;7.0;0.0
754;Bagé;RS;2020-03-25;7.0;;7.0;0.0
755;Bagé;RS;2020-03-26;8.0;;8.0;0.0
756;Bagé;RS;2020-03-27;9.0;;9.0;0.0
757;Bagé;RS;2020-03-28;9.0;;9.0;0.0
758;Bagé;RS;2020-03-29;9.0;;9.0;0.0
759;Bagé;RS;2020-03-30;15.0;;15.0;0.0
760;Balneário Arroio do Silva;SC;2020-02-20;;;0.0;0.0
761;Balneário Arroio do Silva;SC;2020-02-21;;;0.0;0.0
762;Balneário Arroio do Silva;SC;2020-02-22;;;0.0;0.0
763;Balneário Arroio do Silva;SC;2020-02-23;;;0.0;0.0
764;Balneário Arroio do Silva;SC;2020-02-24;;;0.0;0.0
765;Balneário Arroio do Silva;SC;2020-02-25;;;0.0;0.0
766;Balneário Arroio do Silva;SC;2020-02-26;;;0.0;0.0
767;Balneário Arroio do Silva;SC;2020-02-27;;;0.0;0.0
768;Balneário Arroio do Silva;SC;2020-02-28;;;0.0;0.0
769;Balneário Arroio do Silva;SC;2020-02-29;;;0.0;0.0
770;Balneário Arroio do Silva;SC;2020-03-01;;;0.0;0.0
771;Balneário Arroio do Silva;SC;2020-03-02;;;0.0;0.0
772;Balneário Arroio do Silva;SC;2020-03-03;;;0.0;0.0
773;Balneário Arroio do Silva;SC;2020-03-04;;;0.0;0.0
774;Balneário Arroio do Silva;SC;2020-03-05;;;0.0;0.0
775;Balneário Arroio do Silva;SC;2020-03-06;;;0.0;0.0
776;Balneário Arroio do Silva;SC;2020-03-07;;;0.0;0.0
777;Balneário Arroio do Silva;SC;2020-03-08;;;0.0;0.0
778;Balneário Arroio do Silva;SC;2020-03-09;;;0.0;0.0
779;Balneário Arroio do Silva;SC;2020-03-10;;;0.0;0.0
780;Balneário Arroio do Silva;SC;2020-03-11;;;0.0;0.0
781;Balneário Arroio do Silva;SC;2020-03-12;;;0.0;0.0
782;Balneário Arroio do Silva;SC;2020-03-13;;;0.0;0.0
783;Balneário Arroio do Silva;SC;2020-03-14;;;0.0;0.0
784;Balneário Arroio do Silva;SC;2020-03-15;;;0.0;0.0
785;Balneário Arroio do Silva;SC;2020-03-16;;;0.0;0.0
786;Balneário Arroio do Silva;SC;2020-03-17;;;0.0;0.0
787;Balneário Arroio do Silva;SC;2020-03-18;;;0.0;0.0
788;Balneário Arroio do Silva;SC;2020-03-19;;;0.0;0.0
789;Balneário Arroio do Silva;SC;2020-03-20;;;0.0;0.0
790;Balneário Arroio do Silva;SC;2020-03-21;;;0.0;0.0
791;Balneário Arroio do Silva;SC;2020-03-22;;;0.0;0.0
792;Balneário Arroio do Silva;SC;2020-03-23;;;0.0;0.0
793;Balneário Arroio do Silva;SC;2020-03-24;;;0.0;0.0
794;Balneário Arroio do Silva;SC;2020-03-25;1.0;;1.0;0.0
795;Balneário Arroio do Silva;SC;2020-03-26;1.0;;1.0;0.0
796;Balneário Arroio do Silva;SC;2020-03-27;1.0;;1.0;0.0
797;Balneário Arroio do Silva;SC;2020-03-28;1.0;;1.0;0.0
798;Balneário Arroio do Silva;SC;2020-03-29;1.0;;1.0;0.0
799;Balneário Arroio do Silva;SC;2020-03-30;1.0;;1.0;0.0
800;Balneário Camboriú;SC;2020-02-20;;;0.0;0.0
801;Balneário Camboriú;SC;2020-02-21;;;0.0;0.0
802;Balneário Camboriú;SC;2020-02-22;;;0.0;0.0
803;Balneário Camboriú;SC;2020-02-23;;;0.0;0.0
804;Balneário Camboriú;SC;2020-02-24;;;0.0;0.0
805;Balneário Camboriú;SC;2020-02-25;;;0.0;0.0
806;Balneário Camboriú;SC;2020-02-26;;;0.0;0.0
807;Balneário Camboriú;SC;2020-02-27;;;0.0;0.0
808;Balneário Camboriú;SC;2020-02-28;;;0.0;0.0
809;Balneário Camboriú;SC;2020-02-29;;;0.0;0.0
810;Balneário Camboriú;SC;2020-03-01;;;0.0;0.0
811;Balneário Camboriú;SC;2020-03-02;;;0.0;0.0
812;Balneário Camboriú;SC;2020-03-03;;;0.0;0.0
813;Balneário Camboriú;SC;2020-03-04;;;0.0;0.0
814;Balneário Camboriú;SC;2020-03-05;;;0.0;0.0
815;Balneário Camboriú;SC;2020-03-06;;;0.0;0.0
816;Balneário Camboriú;SC;2020-03-07;;;0.0;0.0
817;Balneário Camboriú;SC;2020-03-08;;;0.0;0.0
818;Balneário Camboriú;SC;2020-03-09;;;0.0;0.0
819;Balneário Camboriú;SC;2020-03-10;;;0.0;0.0
820;Balneário Camboriú;SC;2020-03-11;;;0.0;0.0
821;Balneário Camboriú;SC;2020-03-12;;;0.0;0.0
822;Balneário Camboriú;SC;2020-03-13;;;0.0;0.0
823;Balneário Camboriú;SC;2020-03-14;;;0.0;0.0
824;Balneário Camboriú;SC;2020-03-15;;;0.0;0.0
825;Balneário Camboriú;SC;2020-03-16;;;0.0;0.0
826;Balneário Camboriú;SC;2020-03-17;;;0.0;0.0
827;Balneário Camboriú;SC;2020-03-18;2.0;;2.0;0.0
828;Balneário Camboriú;SC;2020-03-19;4.0;;4.0;0.0
829;Balneário Camboriú;SC;2020-03-20;4.0;;4.0;0.0
830;Balneário Camboriú;SC;2020-03-21;6.0;;6.0;0.0
831;Balneário Camboriú;SC;2020-03-22;6.0;;6.0;0.0
832;Balneário Camboriú;SC;2020-03-23;6.0;;6.0;0.0
833;Balneário Camboriú;SC;2020-03-24;6.0;;6.0;0.0
834;Balneário Camboriú;SC;2020-03-25;7.0;;7.0;0.0
835;Balneário Camboriú;SC;2020-03-26;8.0;;8.0;0.0
836;Balneário Camboriú;SC;2020-03-27;9.0;;9.0;0.0
837;Balneário Camboriú;SC;2020-03-28;9.0;;9.0;0.0
838;Balneário Camboriú;SC;2020-03-29;9.0;;9.0;0.0
839;Balneário Camboriú;SC;2020-03-30;9.0;;9.0;0.0
840;Barra Mansa;RJ;2020-02-20;;;0.0;0.0
841;Barra Mansa;RJ;2020-02-21;;;0.0;0.0
842;Barra Mansa;RJ;2020-02-22;;;0.0;0.0
843;Barra Mansa;RJ;2020-02-23;;;0.0;0.0
844;Barra Mansa;RJ;2020-02-24;;;0.0;0.0
845;Barra Mansa;RJ;2020-02-25;;;0.0;0.0
846;Barra Mansa;RJ;2020-02-26;;;0.0;0.0
847;Barra Mansa;RJ;2020-02-27;;;0.0;0.0
848;Barra Mansa;RJ;2020-02-28;;;0.0;0.0
849;Barra Mansa;RJ;2020-02-29;;;0.0;0.0
850;Barra Mansa;RJ;2020-03-01;;;0.0;0.0
851;Barra Mansa;RJ;2020-03-02;;;0.0;0.0
852;Barra Mansa;RJ;2020-03-03;;;0.0;0.0
853;Barra Mansa;RJ;2020-03-04;;;0.0;0.0
854;Barra Mansa;RJ;2020-03-05;1.0;;1.0;0.0
855;Barra Mansa;RJ;2020-03-06;1.0;;1.0;0.0
856;Barra Mansa;RJ;2020-03-07;1.0;;1.0;0.0
857;Barra Mansa;RJ;2020-03-08;1.0;;1.0;0.0
858;Barra Mansa;RJ;2020-03-09;1.0;;1.0;0.0
859;Barra Mansa;RJ;2020-03-10;1.0;;1.0;0.0
860;Barra Mansa;RJ;2020-03-11;1.0;;1.0;0.0
861;Barra Mansa;RJ;2020-03-12;1.0;;1.0;0.0
862;Barra Mansa;RJ;2020-03-13;1.0;;1.0;0.0
863;Barra Mansa;RJ;2020-03-14;1.0;;1.0;0.0
864;Barra Mansa;RJ;2020-03-15;1.0;;1.0;0.0
865;Barra Mansa;RJ;2020-03-16;1.0;;1.0;0.0
866;Barra Mansa;RJ;2020-03-17;1.0;;1.0;0.0
867;Barra Mansa;RJ;2020-03-18;1.0;;1.0;0.0
868;Barra Mansa;RJ;2020-03-19;1.0;;1.0;0.0
869;Barra Mansa;RJ;2020-03-20;2.0;;2.0;0.0
870;Barra Mansa;RJ;2020-03-21;1.0;;1.0;0.0
871;Barra Mansa;RJ;2020-03-22;1.0;;1.0;0.0
872;Barra Mansa;RJ;2020-03-23;1.0;;1.0;0.0
873;Barra Mansa;RJ;2020-03-24;1.0;;1.0;0.0
874;Barra Mansa;RJ;2020-03-25;1.0;;1.0;0.0
875;Barra Mansa;RJ;2020-03-26;1.0;;1.0;0.0
876;Barra Mansa;RJ;2020-03-27;1.0;;1.0;0.0
877;Barra Mansa;RJ;2020-03-28;1.0;;1.0;0.0
878;Barra Mansa;RJ;2020-03-29;1.0;;1.0;0.0
879;Barra Mansa;RJ;2020-03-30;1.0;;1.0;0.0
880;Barreiras;BA;2020-02-20;;;0.0;0.0
881;Barreiras;BA;2020-02-21;;;0.0;0.0
882;Barreiras;BA;2020-02-22;;;0.0;0.0
883;Barreiras;BA;2020-02-23;;;0.0;0.0
884;Barreiras;BA;2020-02-24;;;0.0;0.0
885;Barreiras;BA;2020-02-25;;;0.0;0.0
886;Barreiras;BA;2020-02-26;;;0.0;0.0
887;Barreiras;BA;2020-02-27;;;0.0;0.0
888;Barreiras;BA;2020-02-28;;;0.0;0.0
889;Barreiras;BA;2020-02-29;;;0.0;0.0
890;Barreiras;BA;2020-03-01;;;0.0;0.0
891;Barreiras;BA;2020-03-02;;;0.0;0.0
892;Barreiras;BA;2020-03-03;;;0.0;0.0
893;Barreiras;BA;2020-03-04;;;0.0;0.0
894;Barreiras;BA;2020-03-05;;;0.0;0.0
895;Barreiras;BA;2020-03-06;;;0.0;0.0
896;Barreiras;BA;2020-03-07;;;0.0;0.0
897;Barreiras;BA;2020-03-08;;;0.0;0.0
898;Barreiras;BA;2020-03-09;;;0.0;0.0
899;Barreiras;BA;2020-03-10;;;0.0;0.0
900;Barreiras;BA;2020-03-11;;;0.0;0.0
901;Barreiras;BA;2020-03-12;;;0.0;0.0
902;Barreiras;BA;2020-03-13;;;0.0;0.0
903;Barreiras;BA;2020-03-14;;;0.0;0.0
904;Barreiras;BA;2020-03-15;;;0.0;0.0
905;Barreiras;BA;2020-03-16;;;0.0;0.0
906;Barreiras;BA;2020-03-17;;;0.0;0.0
907;Barreiras;BA;2020-03-18;;;0.0;0.0
908;Barreiras;BA;2020-03-19;;;0.0;0.0
909;Barreiras;BA;2020-03-20;;;0.0;0.0
910;Barreiras;BA;2020-03-21;;;0.0;0.0
911;Barreiras;BA;2020-03-22;1.0;;1.0;0.0
912;Barreiras;BA;2020-03-23;1.0;;1.0;0.0
913;Barreiras;BA;2020-03-24;1.0;;1.0;0.0
914;Barreiras;BA;2020-03-25;1.0;;1.0;0.0
915;Barreiras;BA;2020-03-26;1.0;;1.0;0.0
916;Barreiras;BA;2020-03-27;1.0;;1.0;0.0
917;Barreiras;BA;2020-03-28;1.0;;1.0;0.0
918;Barreiras;BA;2020-03-29;1.0;;1.0;0.0
919;Barreiras;BA;2020-03-30;1.0;;1.0;0.0
920;Barueri;SP;2020-02-20;;;0.0;0.0
921;Barueri;SP;2020-02-21;;;0.0;0.0
922;Barueri;SP;2020-02-22;;;0.0;0.0
923;Barueri;SP;2020-02-23;;;0.0;0.0
924;Barueri;SP;2020-02-24;;;0.0;0.0
925;Barueri;SP;2020-02-25;;;0.0;0.0
926;Barueri;SP;2020-02-26;;;0.0;0.0
927;Barueri;SP;2020-02-27;;;0.0;0.0
928;Barueri;SP;2020-02-28;;;0.0;0.0
929;Barueri;SP;2020-02-29;;;0.0;0.0
930;Barueri;SP;2020-03-01;;;0.0;0.0
931;Barueri;SP;2020-03-02;;;0.0;0.0
932;Barueri;SP;2020-03-03;;;0.0;0.0
933;Barueri;SP;2020-03-04;;;0.0;0.0
