city,ibge_id,date,qty_cases,qty_new_cases,cumm_qty_new_cases_14d,category
NOVA IGUACU,3303500,2020-05-10,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-11,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-12,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-13,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-14,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-15,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-16,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-17,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-18,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-19,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-20,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-21,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-22,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-23,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-24,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-25,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-26,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-27,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-28,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-29,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-30,1016,0,0,prediction
NOVA IGUACU,3303500,2020-05-31,1016,0,0,prediction
NOVA IGUACU,3303500,2020-06-01,1016,0,0,prediction
NOVA IGUACU,3303500,2020-06-02,1016,0,0,prediction
NOVA IGUACU,3303500,2020-06-03,1016,0,0,prediction
NOVA IGUACU,3303500,2020-06-04,1016,0,0,prediction
NOVA IGUACU,3303500,2020-06-05,1016,0,0,prediction
NOVA IGUACU,3303500,2020-06-06,1016,0,0,prediction
NOVA IGUACU,3303500,2020-06-07,1016,0,0,prediction
NOVA IGUACU,3303500,2020-06-08,1016,0,0,prediction
OLINDA,2609600,2020-03-22,1,1,1,real
OLINDA,2609600,2020-03-23,2,1,2,real
OLINDA,2609600,2020-03-24,2,0,2,real
OLINDA,2609600,2020-03-25,3,1,3,real
OLINDA,2609600,2020-03-26,3,0,3,real
OLINDA,2609600,2020-03-27,3,0,3,real
OLINDA,2609600,2020-03-28,4,1,4,real
OLINDA,2609600,2020-03-29,4,0,4,real
OLINDA,2609600,2020-03-30,5,1,5,real
OLINDA,2609600,2020-03-31,5,0,5,real
OLINDA,2609600,2020-04-01,5,0,5,real
OLINDA,2609600,2020-04-02,5,0,5,real
OLINDA,2609600,2020-04-03,6,1,6,real
OLINDA,2609600,2020-04-04,8,2,8,real
OLINDA,2609600,2020-04-05,9,1,8,real
OLINDA,2609600,2020-04-06,11,2,9,real
OLINDA,2609600,2020-04-07,18,7,16,real
OLINDA,2609600,2020-04-08,21,3,18,real
OLINDA,2609600,2020-04-09,32,11,29,real
OLINDA,2609600,2020-04-10,44,12,41,real
OLINDA,2609600,2020-04-11,57,13,53,real
OLINDA,2609600,2020-04-12,72,15,68,real
OLINDA,2609600,2020-04-13,91,19,86,real
OLINDA,2609600,2020-04-14,102,11,97,real
OLINDA,2609600,2020-04-15,122,20,117,real
OLINDA,2609600,2020-04-16,147,25,142,real
OLINDA,2609600,2020-04-17,185,38,179,real
OLINDA,2609600,2020-04-18,198,13,190,real
OLINDA,2609600,2020-04-19,213,15,204,real
OLINDA,2609600,2020-04-20,354,141,343,prediction
OLINDA,2609600,2020-04-21,557,203,539,prediction
OLINDA,2609600,2020-04-22,557,0,536,prediction
OLINDA,2609600,2020-04-23,557,0,525,prediction
OLINDA,2609600,2020-04-24,557,0,513,prediction
OLINDA,2609600,2020-04-25,557,0,500,prediction
OLINDA,2609600,2020-04-26,557,0,485,prediction
OLINDA,2609600,2020-04-27,557,0,466,prediction
OLINDA,2609600,2020-04-28,557,0,455,prediction
OLINDA,2609600,2020-04-29,557,0,435,prediction
OLINDA,2609600,2020-04-30,557,0,410,prediction
OLINDA,2609600,2020-05-01,557,0,372,prediction
OLINDA,2609600,2020-05-02,557,0,359,prediction
OLINDA,2609600,2020-05-03,557,0,344,prediction
OLINDA,2609600,2020-05-04,557,0,203,prediction
OLINDA,2609600,2020-05-05,557,0,0,prediction
OLINDA,2609600,2020-05-06,557,0,0,prediction
OLINDA,2609600,2020-05-07,557,0,0,prediction
OLINDA,2609600,2020-05-08,557,0,0,prediction
OLINDA,2609600,2020-05-09,557,0,0,prediction
OLINDA,2609600,2020-05-10,557,0,0,prediction
OLINDA,2609600,2020-05-11,557,0,0,prediction
OLINDA,2609600,2020-05-12,557,0,0,prediction
OLINDA,2609600,2020-05-13,557,0,0,prediction
OLINDA,2609600,2020-05-14,557,0,0,prediction
OLINDA,2609600,2020-05-15,557,0,0,prediction
OLINDA,2609600,2020-05-16,557,0,0,prediction
OLINDA,2609600,2020-05-17,557,0,0,prediction
OLINDA,2609600,2020-05-18,557,0,0,prediction
OLINDA,2609600,2020-05-19,557,0,0,prediction
OLINDA,2609600,2020-05-20,557,0,0,prediction
OLINDA,2609600,2020-05-21,557,0,0,prediction
OLINDA,2609600,2020-05-22,557,0,0,prediction
OLINDA,2609600,2020-05-23,557,0,0,prediction
OLINDA,2609600,2020-05-24,557,0,0,prediction
OLINDA,2609600,2020-05-25,557,0,0,prediction
OLINDA,2609600,2020-05-26,557,0,0,prediction
OLINDA,2609600,2020-05-27,557,0,0,prediction
OLINDA,2609600,2020-05-28,557,0,0,prediction
OLINDA,2609600,2020-05-29,557,0,0,prediction
OLINDA,2609600,2020-05-30,557,0,0,prediction
OLINDA,2609600,2020-05-31,557,0,0,prediction
OLINDA,2609600,2020-06-01,557,0,0,prediction
OLINDA,2609600,2020-06-02,557,0,0,prediction
OLINDA,2609600,2020-06-03,557,0,0,prediction
OLINDA,2609600,2020-06-04,557,0,0,prediction
OLINDA,2609600,2020-06-05,557,0,0,prediction
OLINDA,2609600,2020-06-06,557,0,0,prediction
OLINDA,2609600,2020-06-07,557,0,0,prediction
OLINDA,2609600,2020-06-08,557,0,0,prediction
OSASCO,3534401,2020-03-18,1,1,1,real
OSASCO,3534401,2020-03-19,1,0,1,real
OSASCO,3534401,2020-03-20,1,0,1,real
OSASCO,3534401,2020-03-21,1,0,1,real
OSASCO,3534401,2020-03-22,2,1,2,real
OSASCO,3534401,2020-03-23,2,0,2,real
OSASCO,3534401,2020-03-24,3,1,3,real
OSASCO,3534401,2020-03-25,3,0,3,real
OSASCO,3534401,2020-03-26,3,0,3,real
OSASCO,3534401,2020-03-27,4,1,4,real
OSASCO,3534401,2020-03-28,4,0,4,real
OSASCO,3534401,2020-03-29,4,0,4,real
OSASCO,3534401,2020-03-30,14,10,14,real
OSASCO,3534401,2020-03-31,33,19,33,real
OSASCO,3534401,2020-04-01,43,10,42,real
OSASCO,3534401,2020-04-02,51,8,50,real
OSASCO,3534401,2020-04-03,57,6,56,real
OSASCO,3534401,2020-04-04,62,5,61,real
OSASCO,3534401,2020-04-05,64,2,62,real
OSASCO,3534401,2020-04-06,71,7,69,real
OSASCO,3534401,2020-04-07,84,13,81,real
OSASCO,3534401,2020-04-08,99,15,96,real
OSASCO,3534401,2020-04-09,107,8,104,real
OSASCO,3534401,2020-04-10,121,14,117,real
OSASCO,3534401,2020-04-11,127,6,123,real
OSASCO,3534401,2020-04-12,129,2,125,real
OSASCO,3534401,2020-04-13,139,10,125,real
OSASCO,3534401,2020-04-14,144,5,111,real
OSASCO,3534401,2020-04-15,172,28,129,real
OSASCO,3534401,2020-04-16,203,31,152,real
OSASCO,3534401,2020-04-17,224,21,167,real
OSASCO,3534401,2020-04-18,253,29,191,real
OSASCO,3534401,2020-04-19,269,16,205,real
OSASCO,3534401,2020-04-20,451,182,380,prediction
OSASCO,3534401,2020-04-21,706,255,622,prediction
OSASCO,3534401,2020-04-22,778,72,679,prediction
OSASCO,3534401,2020-04-23,812,34,705,prediction
OSASCO,3534401,2020-04-24,846,34,725,prediction
OSASCO,3534401,2020-04-25,877,31,750,prediction
OSASCO,3534401,2020-04-26,877,0,748,prediction
OSASCO,3534401,2020-04-27,877,0,738,prediction
OSASCO,3534401,2020-04-28,877,0,733,prediction
OSASCO,3534401,2020-04-29,877,0,705,prediction
OSASCO,3534401,2020-04-30,877,0,674,prediction
OSASCO,3534401,2020-05-01,877,0,653,prediction
OSASCO,3534401,2020-05-02,877,0,624,prediction
OSASCO,3534401,2020-05-03,877,0,608,prediction
OSASCO,3534401,2020-05-04,877,0,426,prediction
OSASCO,3534401,2020-05-05,877,0,171,prediction
OSASCO,3534401,2020-05-06,877,0,99,prediction
OSASCO,3534401,2020-05-07,877,0,65,prediction
OSASCO,3534401,2020-05-08,877,0,31,prediction
OSASCO,3534401,2020-05-09,877,0,0,prediction
OSASCO,3534401,2020-05-10,877,0,0,prediction
OSASCO,3534401,2020-05-11,877,0,0,prediction
OSASCO,3534401,2020-05-12,877,0,0,prediction
OSASCO,3534401,2020-05-13,877,0,0,prediction
OSASCO,3534401,2020-05-14,877,0,0,prediction
OSASCO,3534401,2020-05-15,877,0,0,prediction
OSASCO,3534401,2020-05-16,877,0,0,prediction
OSASCO,3534401,2020-05-17,877,0,0,prediction
OSASCO,3534401,2020-05-18,877,0,0,prediction
OSASCO,3534401,2020-05-19,877,0,0,prediction
OSASCO,3534401,2020-05-20,877,0,0,prediction
OSASCO,3534401,2020-05-21,877,0,0,prediction
OSASCO,3534401,2020-05-22,877,0,0,prediction
OSASCO,3534401,2020-05-23,877,0,0,prediction
OSASCO,3534401,2020-05-24,877,0,0,prediction
OSASCO,3534401,2020-05-25,877,0,0,prediction
OSASCO,3534401,2020-05-26,877,0,0,prediction
OSASCO,3534401,2020-05-27,877,0,0,prediction
OSASCO,3534401,2020-05-28,877,0,0,prediction
OSASCO,3534401,2020-05-29,877,0,0,prediction
OSASCO,3534401,2020-05-30,877,0,0,prediction
OSASCO,3534401,2020-05-31,877,0,0,prediction
OSASCO,3534401,2020-06-01,877,0,0,prediction
OSASCO,3534401,2020-06-02,877,0,0,prediction
OSASCO,3534401,2020-06-03,877,0,0,prediction
OSASCO,3534401,2020-06-04,877,0,0,prediction
OSASCO,3534401,2020-06-05,877,0,0,prediction
OSASCO,3534401,2020-06-06,877,0,0,prediction
OSASCO,3534401,2020-06-07,877,0,0,prediction
OSASCO,3534401,2020-06-08,877,0,0,prediction
PAULISTA,2510907,2020-04-03,3,3,3,real
PAULISTA,2610707,2020-04-03,3,3,3,real
PAULISTA,2510907,2020-04-04,3,0,3,real
PAULISTA,2610707,2020-04-04,3,0,3,real
PAULISTA,2510907,2020-04-05,5,2,5,real
PAULISTA,2610707,2020-04-05,5,2,5,real
PAULISTA,2510907,2020-04-06,5,0,5,real
PAULISTA,2610707,2020-04-06,5,0,5,real
PAULISTA,2510907,2020-04-07,8,3,8,real
PAULISTA,2610707,2020-04-07,8,3,8,real
PAULISTA,2510907,2020-04-08,9,1,9,real
PAULISTA,2610707,2020-04-08,9,1,9,real
PAULISTA,2510907,2020-04-09,23,14,23,real
PAULISTA,2610707,2020-04-09,23,14,23,real
PAULISTA,2510907,2020-04-10,34,11,34,real
PAULISTA,2610707,2020-04-10,34,11,34,real
PAULISTA,2510907,2020-04-11,40,6,40,real
PAULISTA,2610707,2020-04-11,40,6,40,real
PAULISTA,2510907,2020-04-12,47,7,47,real
PAULISTA,2610707,2020-04-12,47,7,47,real
PAULISTA,2510907,2020-04-13,67,20,67,real
PAULISTA,2610707,2020-04-13,67,20,67,real
PAULISTA,2510907,2020-04-14,75,8,75,real
PAULISTA,2610707,2020-04-14,75,8,75,real
PAULISTA,2510907,2020-04-15,83,8,83,real
PAULISTA,2610707,2020-04-15,83,8,83,real
PAULISTA,2510907,2020-04-16,98,15,98,real
PAULISTA,2610707,2020-04-16,98,15,98,real
PAULISTA,2510907,2020-04-17,122,24,119,real
PAULISTA,2610707,2020-04-17,122,24,119,real
PAULISTA,2510907,2020-04-18,130,8,127,real
PAULISTA,2610707,2020-04-18,130,8,127,real
PAULISTA,2510907,2020-04-19,143,13,138,real
PAULISTA,2610707,2020-04-19,143,13,138,real
PAULISTA,2510907,2020-04-20,143,0,138,prediction
PAULISTA,2610707,2020-04-20,143,0,138,prediction
PAULISTA,2510907,2020-04-21,143,0,135,prediction
PAULISTA,2610707,2020-04-21,143,0,135,prediction
PAULISTA,2510907,2020-04-22,143,0,134,prediction
PAULISTA,2610707,2020-04-22,143,0,134,prediction
PAULISTA,2510907,2020-04-23,143,0,120,prediction
PAULISTA,2610707,2020-04-23,143,0,120,prediction
PAULISTA,2510907,2020-04-24,143,0,109,prediction
PAULISTA,2610707,2020-04-24,143,0,109,prediction
PAULISTA,2510907,2020-04-25,143,0,103,prediction
PAULISTA,2610707,2020-04-25,143,0,103,prediction
PAULISTA,2510907,2020-04-26,143,0,96,prediction
PAULISTA,2610707,2020-04-26,143,0,96,prediction
PAULISTA,2510907,2020-04-27,143,0,76,prediction
PAULISTA,2610707,2020-04-27,143,0,76,prediction
PAULISTA,2510907,2020-04-28,143,0,68,prediction
PAULISTA,2610707,2020-04-28,143,0,68,prediction
PAULISTA,2510907,2020-04-29,143,0,60,prediction
PAULISTA,2610707,2020-04-29,143,0,60,prediction
PAULISTA,2510907,2020-04-30,143,0,45,prediction
PAULISTA,2610707,2020-04-30,143,0,45,prediction
PAULISTA,2510907,2020-05-01,143,0,21,prediction
PAULISTA,2610707,2020-05-01,143,0,21,prediction
PAULISTA,2510907,2020-05-02,143,0,13,prediction
PAULISTA,2610707,2020-05-02,143,0,13,prediction
PAULISTA,2510907,2020-05-03,143,0,0,prediction
PAULISTA,2610707,2020-05-03,143,0,0,prediction
PAULISTA,2510907,2020-05-04,143,0,0,prediction
PAULISTA,2610707,2020-05-04,143,0,0,prediction
PAULISTA,2510907,2020-05-05,143,0,0,prediction
PAULISTA,2610707,2020-05-05,143,0,0,prediction
PAULISTA,2510907,2020-05-06,143,0,0,prediction
PAULISTA,2610707,2020-05-06,143,0,0,prediction
PAULISTA,2510907,2020-05-07,143,0,0,prediction
PAULISTA,2610707,2020-05-07,143,0,0,prediction
PAULISTA,2510907,2020-05-08,143,0,0,prediction
PAULISTA,2610707,2020-05-08,143,0,0,prediction
PAULISTA,2510907,2020-05-09,143,0,0,prediction
PAULISTA,2610707,2020-05-09,143,0,0,prediction
PAULISTA,2510907,2020-05-10,143,0,0,prediction
PAULISTA,2610707,2020-05-10,143,0,0,prediction
PAULISTA,2510907,2020-05-11,143,0,0,prediction
PAULISTA,2610707,2020-05-11,143,0,0,prediction
PAULISTA,2510907,2020-05-12,143,0,0,prediction
PAULISTA,2610707,2020-05-12,143,0,0,prediction
PAULISTA,2510907,2020-05-13,143,0,0,prediction
PAULISTA,2610707,2020-05-13,143,0,0,prediction
PAULISTA,2510907,2020-05-14,143,0,0,prediction
PAULISTA,2610707,2020-05-14,143,0,0,prediction
PAULISTA,2510907,2020-05-15,143,0,0,prediction
PAULISTA,2610707,2020-05-15,143,0,0,prediction
PAULISTA,2510907,2020-05-16,143,0,0,prediction
PAULISTA,2610707,2020-05-16,143,0,0,prediction
PAULISTA,2510907,2020-05-17,143,0,0,prediction
PAULISTA,2610707,2020-05-17,143,0,0,prediction
PAULISTA,2510907,2020-05-18,143,0,0,prediction
PAULISTA,2610707,2020-05-18,143,0,0,prediction
PAULISTA,2510907,2020-05-19,143,0,0,prediction
PAULISTA,2610707,2020-05-19,143,0,0,prediction
PAULISTA,2510907,2020-05-20,143,0,0,prediction
PAULISTA,2610707,2020-05-20,143,0,0,prediction
PAULISTA,2510907,2020-05-21,143,0,0,prediction
PAULISTA,2610707,2020-05-21,143,0,0,prediction
PAULISTA,2510907,2020-05-22,143,0,0,prediction
PAULISTA,2610707,2020-05-22,143,0,0,prediction
PAULISTA,2510907,2020-05-23,143,0,0,prediction
PAULISTA,2610707,2020-05-23,143,0,0,prediction
PAULISTA,2510907,2020-05-24,143,0,0,prediction
PAULISTA,2610707,2020-05-24,143,0,0,prediction
PAULISTA,2510907,2020-05-25,143,0,0,prediction
PAULISTA,2610707,2020-05-25,143,0,0,prediction
PAULISTA,2510907,2020-05-26,143,0,0,prediction
PAULISTA,2610707,2020-05-26,143,0,0,prediction
PAULISTA,2510907,2020-05-27,143,0,0,prediction
PAULISTA,2610707,2020-05-27,143,0,0,prediction
PAULISTA,2510907,2020-05-28,143,0,0,prediction
PAULISTA,2610707,2020-05-28,143,0,0,prediction
PAULISTA,2510907,2020-05-29,143,0,0,prediction
PAULISTA,2610707,2020-05-29,143,0,0,prediction
PAULISTA,2510907,2020-05-30,143,0,0,prediction
PAULISTA,2610707,2020-05-30,143,0,0,prediction
PAULISTA,2510907,2020-05-31,143,0,0,prediction
PAULISTA,2610707,2020-05-31,143,0,0,prediction
PAULISTA,2510907,2020-06-01,143,0,0,prediction
PAULISTA,2610707,2020-06-01,143,0,0,prediction
PAULISTA,2510907,2020-06-02,143,0,0,prediction
PAULISTA,2610707,2020-06-02,143,0,0,prediction
PAULISTA,2510907,2020-06-03,143,0,0,prediction
PAULISTA,2610707,2020-06-03,143,0,0,prediction
PAULISTA,2510907,2020-06-04,143,0,0,prediction
PAULISTA,2610707,2020-06-04,143,0,0,prediction
PAULISTA,2510907,2020-06-05,143,0,0,prediction
PAULISTA,2610707,2020-06-05,143,0,0,prediction
PAULISTA,2510907,2020-06-06,143,0,0,prediction
PAULISTA,2610707,2020-06-06,143,0,0,prediction
PAULISTA,2510907,2020-06-07,143,0,0,prediction
PAULISTA,2610707,2020-06-07,143,0,0,prediction
PAULISTA,2510907,2020-06-08,143,0,0,prediction
PAULISTA,2610707,2020-06-08,143,0,0,prediction
PORTO ALEGRE,4314902,2020-03-11,2,2,2,real
PORTO ALEGRE,4314902,2020-03-12,2,0,2,real
PORTO ALEGRE,4314902,2020-03-13,2,0,2,real
PORTO ALEGRE,4314902,2020-03-14,5,3,5,real
PORTO ALEGRE,4314902,2020-03-15,5,0,5,real
PORTO ALEGRE,4314902,2020-03-16,8,3,8,real
PORTO ALEGRE,4314902,2020-03-17,16,8,16,real
PORTO ALEGRE,4314902,2020-03-18,21,5,21,real
PORTO ALEGRE,4314902,2020-03-19,22,1,22,real
PORTO ALEGRE,4314902,2020-03-20,25,3,25,real
PORTO ALEGRE,4314902,2020-03-21,35,10,35,real
PORTO ALEGRE,4314902,2020-03-22,38,3,38,real
PORTO ALEGRE,4314902,2020-03-23,41,3,41,real
PORTO ALEGRE,4314902,2020-03-24,47,6,47,real
PORTO ALEGRE,4314902,2020-03-25,87,40,85,real
PORTO ALEGRE,4314902,2020-03-26,87,0,85,real
PORTO ALEGRE,4314902,2020-03-27,107,20,105,real
PORTO ALEGRE,4314902,2020-03-28,133,26,128,real
PORTO ALEGRE,4314902,2020-03-29,143,10,138,real
PORTO ALEGRE,4314902,2020-03-30,143,0,135,real
PORTO ALEGRE,4314902,2020-03-31,190,47,174,real
PORTO ALEGRE,4314902,2020-04-01,190,0,169,real
PORTO ALEGRE,4314902,2020-04-02,232,42,210,real
PORTO ALEGRE,4314902,2020-04-03,233,1,208,real
PORTO ALEGRE,4314902,2020-04-04,241,8,206,real
PORTO ALEGRE,4314902,2020-04-05,254,13,216,real
PORTO ALEGRE,4314902,2020-04-06,253,-1,212,real
PORTO ALEGRE,4314902,2020-04-07,272,19,225,real
PORTO ALEGRE,4314902,2020-04-08,279,7,192,real
PORTO ALEGRE,4314902,2020-04-09,303,24,216,real
PORTO ALEGRE,4314902,2020-04-10,303,0,196,real
PORTO ALEGRE,4314902,2020-04-11,311,8,178,real
PORTO ALEGRE,4314902,2020-04-12,314,3,171,real
PORTO ALEGRE,4314902,2020-04-13,315,1,172,real
PORTO ALEGRE,4314902,2020-04-14,327,12,137,real
PORTO ALEGRE,4314902,2020-04-15,350,23,160,real
PORTO ALEGRE,4314902,2020-04-16,361,11,129,real
PORTO ALEGRE,4314902,2020-04-17,369,8,136,real
PORTO ALEGRE,4314902,2020-04-18,374,5,133,real
PORTO ALEGRE,4314902,2020-04-19,374,0,120,real
PORTO ALEGRE,4314902,2020-04-20,374,0,121,prediction
PORTO ALEGRE,4314902,2020-04-21,374,0,102,prediction
PORTO ALEGRE,4314902,2020-04-22,374,0,95,prediction
PORTO ALEGRE,4314902,2020-04-23,374,0,71,prediction
PORTO ALEGRE,4314902,2020-04-24,374,0,71,prediction
PORTO ALEGRE,4314902,2020-04-25,374,0,63,prediction
PORTO ALEGRE,4314902,2020-04-26,374,0,60,prediction
PORTO ALEGRE,4314902,2020-04-27,374,0,59,prediction
PORTO ALEGRE,4314902,2020-04-28,374,0,47,prediction
PORTO ALEGRE,4314902,2020-04-29,374,0,24,prediction
PORTO ALEGRE,4314902,2020-04-30,374,0,13,prediction
PORTO ALEGRE,4314902,2020-05-01,374,0,5,prediction
PORTO ALEGRE,4314902,2020-05-02,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-03,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-04,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-05,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-06,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-07,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-08,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-09,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-10,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-11,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-12,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-13,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-14,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-15,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-16,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-17,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-18,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-19,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-20,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-21,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-22,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-23,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-24,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-25,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-26,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-27,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-28,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-29,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-30,374,0,0,prediction
PORTO ALEGRE,4314902,2020-05-31,374,0,0,prediction
PORTO ALEGRE,4314902,2020-06-01,374,0,0,prediction
PORTO ALEGRE,4314902,2020-06-02,374,0,0,prediction
PORTO ALEGRE,4314902,2020-06-03,374,0,0,prediction
PORTO ALEGRE,4314902,2020-06-04,374,0,0,prediction
PORTO ALEGRE,4314902,2020-06-05,374,0,0,prediction
PORTO ALEGRE,4314902,2020-06-06,374,0,0,prediction
PORTO ALEGRE,4314902,2020-06-07,374,0,0,prediction
PORTO ALEGRE,4314902,2020-06-08,374,0,0,prediction
PORTO VELHO,1100205,2020-03-21,2,2,2,real
PORTO VELHO,1100205,2020-03-22,2,0,2,real
PORTO VELHO,1100205,2020-03-23,2,0,2,real
PORTO VELHO,1100205,2020-03-24,2,0,2,real
PORTO VELHO,1100205,2020-03-25,4,2,4,real
PORTO VELHO,1100205,2020-03-26,5,1,5,real
PORTO VELHO,1100205,2020-03-27,5,0,5,real
PORTO VELHO,1100205,2020-03-28,5,0,5,real
PORTO VELHO,1100205,2020-03-29,5,0,5,real
PORTO VELHO,1100205,2020-03-30,6,1,6,real
PORTO VELHO,1100205,2020-03-31,7,1,7,real
PORTO VELHO,1100205,2020-04-01,7,0,7,real
PORTO VELHO,1100205,2020-04-02,8,1,8,real
PORTO VELHO,1100205,2020-04-03,8,0,8,real
PORTO VELHO,1100205,2020-04-04,9,1,7,real
PORTO VELHO,1100205,2020-04-05,10,1,8,real
PORTO VELHO,1100205,2020-04-06,14,4,12,real
PORTO VELHO,1100205,2020-04-07,19,5,17,real
PORTO VELHO,1100205,2020-04-08,21,2,17,real
PORTO VELHO,1100205,2020-04-09,23,2,18,real
PORTO VELHO,1100205,2020-04-10,23,0,18,real
PORTO VELHO,1100205,2020-04-11,25,2,20,real
PORTO VELHO,1100205,2020-04-12,27,2,22,real
PORTO VELHO,1100205,2020-04-13,38,11,32,real
PORTO VELHO,1100205,2020-04-14,49,11,42,real
PORTO VELHO,1100205,2020-04-15,52,3,45,real
PORTO VELHO,1100205,2020-04-16,58,6,50,real
PORTO VELHO,1100205,2020-04-17,71,13,63,real
PORTO VELHO,1100205,2020-04-18,88,17,79,real
PORTO VELHO,1100205,2020-04-19,110,22,100,real
PORTO VELHO,1100205,2020-04-20,253,143,239,prediction
PORTO VELHO,1100205,2020-04-21,475,222,456,prediction
PORTO VELHO,1100205,2020-04-22,511,36,490,prediction
PORTO VELHO,1100205,2020-04-23,511,0,488,prediction
PORTO VELHO,1100205,2020-04-24,511,0,488,prediction
PORTO VELHO,1100205,2020-04-25,511,0,486,prediction
PORTO VELHO,1100205,2020-04-26,511,0,484,prediction
PORTO VELHO,1100205,2020-04-27,511,0,473,prediction
PORTO VELHO,1100205,2020-04-28,511,0,462,prediction
PORTO VELHO,1100205,2020-04-29,511,0,459,prediction
PORTO VELHO,1100205,2020-04-30,511,0,453,prediction
PORTO VELHO,1100205,2020-05-01,511,0,440,prediction
PORTO VELHO,1100205,2020-05-02,511,0,423,prediction
PORTO VELHO,1100205,2020-05-03,511,0,401,prediction
PORTO VELHO,1100205,2020-05-04,511,0,258,prediction
PORTO VELHO,1100205,2020-05-05,511,0,36,prediction
PORTO VELHO,1100205,2020-05-06,511,0,0,prediction
PORTO VELHO,1100205,2020-05-07,511,0,0,prediction
PORTO VELHO,1100205,2020-05-08,511,0,0,prediction
PORTO VELHO,1100205,2020-05-09,511,0,0,prediction
PORTO VELHO,1100205,2020-05-10,511,0,0,prediction
PORTO VELHO,1100205,2020-05-11,511,0,0,prediction
PORTO VELHO,1100205,2020-05-12,511,0,0,prediction
PORTO VELHO,1100205,2020-05-13,511,0,0,prediction
PORTO VELHO,1100205,2020-05-14,511,0,0,prediction
PORTO VELHO,1100205,2020-05-15,511,0,0,prediction
PORTO VELHO,1100205,2020-05-16,511,0,0,prediction
PORTO VELHO,1100205,2020-05-17,511,0,0,prediction
PORTO VELHO,1100205,2020-05-18,511,0,0,prediction
PORTO VELHO,1100205,2020-05-19,511,0,0,prediction
PORTO VELHO,1100205,2020-05-20,511,0,0,prediction
PORTO VELHO,1100205,2020-05-21,511,0,0,prediction
PORTO VELHO,1100205,2020-05-22,511,0,0,prediction
PORTO VELHO,1100205,2020-05-23,511,0,0,prediction
PORTO VELHO,1100205,2020-05-24,511,0,0,prediction
PORTO VELHO,1100205,2020-05-25,511,0,0,prediction
PORTO VELHO,1100205,2020-05-26,511,0,0,prediction
PORTO VELHO,1100205,2020-05-27,511,0,0,prediction
PORTO VELHO,1100205,2020-05-28,511,0,0,prediction
PORTO VELHO,1100205,2020-05-29,511,0,0,prediction
PORTO VELHO,1100205,2020-05-30,511,0,0,prediction
PORTO VELHO,1100205,2020-05-31,511,0,0,prediction
PORTO VELHO,1100205,2020-06-01,511,0,0,prediction
PORTO VELHO,1100205,2020-06-02,511,0,0,prediction
PORTO VELHO,1100205,2020-06-03,511,0,0,prediction
PORTO VELHO,1100205,2020-06-04,511,0,0,prediction
PORTO VELHO,1100205,2020-06-05,511,0,0,prediction
