;municipio;uf;date;casos confirmados;mortes;casss_interpolados;mortes_interpoladas
6471;Juazeiro;BA;2020-03-22;;;0.0;0.0
6472;Juazeiro;BA;2020-03-23;1.0;;1.0;0.0
6473;Juazeiro;BA;2020-03-24;2.0;;2.0;0.0
6474;Juazeiro;BA;2020-03-25;2.0;;2.0;0.0
6475;Juazeiro;BA;2020-03-26;2.0;;2.0;0.0
6476;Juazeiro;BA;2020-03-27;2.0;;2.0;0.0
6477;Juazeiro;BA;2020-03-28;2.0;;2.0;0.0
6478;Juazeiro;BA;2020-03-29;2.0;;2.0;0.0
6479;Juazeiro;BA;2020-03-30;;;2.0;0.0
6480;Juazeiro do Norte;CE;2020-02-20;;;0.0;0.0
6481;Juazeiro do Norte;CE;2020-02-21;;;0.0;0.0
6482;Juazeiro do Norte;CE;2020-02-22;;;0.0;0.0
6483;Juazeiro do Norte;CE;2020-02-23;;;0.0;0.0
6484;Juazeiro do Norte;CE;2020-02-24;;;0.0;0.0
6485;Juazeiro do Norte;CE;2020-02-25;;;0.0;0.0
6486;Juazeiro do Norte;CE;2020-02-26;;;0.0;0.0
6487;Juazeiro do Norte;CE;2020-02-27;;;0.0;0.0
6488;Juazeiro do Norte;CE;2020-02-28;;;0.0;0.0
6489;Juazeiro do Norte;CE;2020-02-29;;;0.0;0.0
6490;Juazeiro do Norte;CE;2020-03-01;;;0.0;0.0
6491;Juazeiro do Norte;CE;2020-03-02;;;0.0;0.0
6492;Juazeiro do Norte;CE;2020-03-03;;;0.0;0.0
6493;Juazeiro do Norte;CE;2020-03-04;;;0.0;0.0
6494;Juazeiro do Norte;CE;2020-03-05;;;0.0;0.0
6495;Juazeiro do Norte;CE;2020-03-06;;;0.0;0.0
6496;Juazeiro do Norte;CE;2020-03-07;;;0.0;0.0
6497;Juazeiro do Norte;CE;2020-03-08;;;0.0;0.0
6498;Juazeiro do Norte;CE;2020-03-09;;;0.0;0.0
6499;Juazeiro do Norte;CE;2020-03-10;;;0.0;0.0
6500;Juazeiro do Norte;CE;2020-03-11;;;0.0;0.0
6501;Juazeiro do Norte;CE;2020-03-12;;;0.0;0.0
6502;Juazeiro do Norte;CE;2020-03-13;;;0.0;0.0
6503;Juazeiro do Norte;CE;2020-03-14;;;0.0;0.0
6504;Juazeiro do Norte;CE;2020-03-15;;;0.0;0.0
6505;Juazeiro do Norte;CE;2020-03-16;;;0.0;0.0
6506;Juazeiro do Norte;CE;2020-03-17;;;0.0;0.0
6507;Juazeiro do Norte;CE;2020-03-18;;;0.0;0.0
6508;Juazeiro do Norte;CE;2020-03-19;;;0.0;0.0
6509;Juazeiro do Norte;CE;2020-03-20;1.0;;1.0;0.0
6510;Juazeiro do Norte;CE;2020-03-21;1.0;;1.0;0.0
6511;Juazeiro do Norte;CE;2020-03-22;1.0;;1.0;0.0
6512;Juazeiro do Norte;CE;2020-03-23;1.0;;1.0;0.0
6513;Juazeiro do Norte;CE;2020-03-24;1.0;;1.0;0.0
6514;Juazeiro do Norte;CE;2020-03-25;1.0;;1.0;0.0
6515;Juazeiro do Norte;CE;2020-03-26;1.0;;1.0;0.0
6516;Juazeiro do Norte;CE;2020-03-27;1.0;;1.0;0.0
6517;Juazeiro do Norte;CE;2020-03-28;1.0;;1.0;0.0
6518;Juazeiro do Norte;CE;2020-03-29;1.0;;1.0;0.0
6519;Juazeiro do Norte;CE;2020-03-30;;;1.0;0.0
6520;Juiz de Fora;MG;2020-02-20;;;0.0;0.0
6521;Juiz de Fora;MG;2020-02-21;;;0.0;0.0
6522;Juiz de Fora;MG;2020-02-22;;;0.0;0.0
6523;Juiz de Fora;MG;2020-02-23;;;0.0;0.0
6524;Juiz de Fora;MG;2020-02-24;;;0.0;0.0
6525;Juiz de Fora;MG;2020-02-25;;;0.0;0.0
6526;Juiz de Fora;MG;2020-02-26;;;0.0;0.0
6527;Juiz de Fora;MG;2020-02-27;;;0.0;0.0
6528;Juiz de Fora;MG;2020-02-28;;;0.0;0.0
6529;Juiz de Fora;MG;2020-02-29;;;0.0;0.0
6530;Juiz de Fora;MG;2020-03-01;;;0.0;0.0
6531;Juiz de Fora;MG;2020-03-02;;;0.0;0.0
6532;Juiz de Fora;MG;2020-03-03;;;0.0;0.0
6533;Juiz de Fora;MG;2020-03-04;;;0.0;0.0
6534;Juiz de Fora;MG;2020-03-05;;;0.0;0.0
6535;Juiz de Fora;MG;2020-03-06;;;0.0;0.0
6536;Juiz de Fora;MG;2020-03-07;;;0.0;0.0
6537;Juiz de Fora;MG;2020-03-08;;;0.0;0.0
6538;Juiz de Fora;MG;2020-03-09;;;0.0;0.0
6539;Juiz de Fora;MG;2020-03-10;;;0.0;0.0
6540;Juiz de Fora;MG;2020-03-11;;;0.0;0.0
6541;Juiz de Fora;MG;2020-03-12;;;0.0;0.0
6542;Juiz de Fora;MG;2020-03-13;;;0.0;0.0
6543;Juiz de Fora;MG;2020-03-14;1.0;;1.0;0.0
6544;Juiz de Fora;MG;2020-03-15;2.0;;2.0;0.0
6545;Juiz de Fora;MG;2020-03-16;2.0;;2.0;0.0
6546;Juiz de Fora;MG;2020-03-17;2.0;;2.0;0.0
6547;Juiz de Fora;MG;2020-03-18;2.0;;2.0;0.0
6548;Juiz de Fora;MG;2020-03-19;2.0;;2.0;0.0
6549;Juiz de Fora;MG;2020-03-20;5.0;;5.0;0.0
6550;Juiz de Fora;MG;2020-03-21;5.0;;5.0;0.0
6551;Juiz de Fora;MG;2020-03-22;5.0;;5.0;0.0
6552;Juiz de Fora;MG;2020-03-23;8.0;;8.0;0.0
6553;Juiz de Fora;MG;2020-03-24;8.0;;8.0;0.0
6554;Juiz de Fora;MG;2020-03-25;8.0;;8.0;0.0
6555;Juiz de Fora;MG;2020-03-26;8.0;;8.0;0.0
6556;Juiz de Fora;MG;2020-03-27;11.0;;11.0;0.0
6557;Juiz de Fora;MG;2020-03-28;11.0;;11.0;0.0
6558;Juiz de Fora;MG;2020-03-29;11.0;;11.0;0.0
6559;Juiz de Fora;MG;2020-03-30;;;11.0;0.0
6560;Jundiaí;SP;2020-02-20;;;0.0;0.0
6561;Jundiaí;SP;2020-02-21;;;0.0;0.0
6562;Jundiaí;SP;2020-02-22;;;0.0;0.0
6563;Jundiaí;SP;2020-02-23;;;0.0;0.0
6564;Jundiaí;SP;2020-02-24;;;0.0;0.0
6565;Jundiaí;SP;2020-02-25;;;0.0;0.0
6566;Jundiaí;SP;2020-02-26;;;0.0;0.0
6567;Jundiaí;SP;2020-02-27;;;0.0;0.0
6568;Jundiaí;SP;2020-02-28;;;0.0;0.0
6569;Jundiaí;SP;2020-02-29;;;0.0;0.0
6570;Jundiaí;SP;2020-03-01;;;0.0;0.0
6571;Jundiaí;SP;2020-03-02;;;0.0;0.0
6572;Jundiaí;SP;2020-03-03;;;0.0;0.0
6573;Jundiaí;SP;2020-03-04;;;0.0;0.0
6574;Jundiaí;SP;2020-03-05;;;0.0;0.0
6575;Jundiaí;SP;2020-03-06;;;0.0;0.0
6576;Jundiaí;SP;2020-03-07;;;0.0;0.0
6577;Jundiaí;SP;2020-03-08;;;0.0;0.0
6578;Jundiaí;SP;2020-03-09;;;0.0;0.0
6579;Jundiaí;SP;2020-03-10;;;0.0;0.0
6580;Jundiaí;SP;2020-03-11;;;0.0;0.0
6581;Jundiaí;SP;2020-03-12;;;0.0;0.0
6582;Jundiaí;SP;2020-03-13;;;0.0;0.0
6583;Jundiaí;SP;2020-03-14;;;0.0;0.0
6584;Jundiaí;SP;2020-03-15;;;0.0;0.0
6585;Jundiaí;SP;2020-03-16;;;0.0;0.0
6586;Jundiaí;SP;2020-03-17;;;0.0;0.0
6587;Jundiaí;SP;2020-03-18;;;0.0;0.0
6588;Jundiaí;SP;2020-03-19;;;0.0;0.0
6589;Jundiaí;SP;2020-03-20;;;0.0;0.0
6590;Jundiaí;SP;2020-03-21;;;0.0;0.0
6591;Jundiaí;SP;2020-03-22;;;0.0;0.0
6592;Jundiaí;SP;2020-03-23;;;0.0;0.0
6593;Jundiaí;SP;2020-03-24;;;0.0;0.0
6594;Jundiaí;SP;2020-03-25;1.0;;1.0;0.0
6595;Jundiaí;SP;2020-03-26;2.0;;2.0;0.0
6596;Jundiaí;SP;2020-03-27;3.0;;3.0;0.0
6597;Jundiaí;SP;2020-03-28;3.0;;3.0;0.0
6598;Jundiaí;SP;2020-03-29;3.0;;3.0;0.0
6599;Jundiaí;SP;2020-03-30;3.0;0.0;3.0;0.0
6600;Lages;SC;2020-02-20;;;0.0;0.0
6601;Lages;SC;2020-02-21;;;0.0;0.0
6602;Lages;SC;2020-02-22;;;0.0;0.0
6603;Lages;SC;2020-02-23;;;0.0;0.0
6604;Lages;SC;2020-02-24;;;0.0;0.0
6605;Lages;SC;2020-02-25;;;0.0;0.0
6606;Lages;SC;2020-02-26;;;0.0;0.0
6607;Lages;SC;2020-02-27;;;0.0;0.0
6608;Lages;SC;2020-02-28;;;0.0;0.0
6609;Lages;SC;2020-02-29;;;0.0;0.0
6610;Lages;SC;2020-03-01;;;0.0;0.0
6611;Lages;SC;2020-03-02;;;0.0;0.0
6612;Lages;SC;2020-03-03;;;0.0;0.0
6613;Lages;SC;2020-03-04;;;0.0;0.0
6614;Lages;SC;2020-03-05;;;0.0;0.0
6615;Lages;SC;2020-03-06;;;0.0;0.0
6616;Lages;SC;2020-03-07;;;0.0;0.0
6617;Lages;SC;2020-03-08;;;0.0;0.0
6618;Lages;SC;2020-03-09;;;0.0;0.0
6619;Lages;SC;2020-03-10;;;0.0;0.0
6620;Lages;SC;2020-03-11;;;0.0;0.0
6621;Lages;SC;2020-03-12;;;0.0;0.0
6622;Lages;SC;2020-03-13;;;0.0;0.0
6623;Lages;SC;2020-03-14;;;0.0;0.0
6624;Lages;SC;2020-03-15;;;0.0;0.0
6625;Lages;SC;2020-03-16;;;0.0;0.0
6626;Lages;SC;2020-03-17;;;0.0;0.0
6627;Lages;SC;2020-03-18;;;0.0;0.0
6628;Lages;SC;2020-03-19;;;0.0;0.0
6629;Lages;SC;2020-03-20;;;0.0;0.0
6630;Lages;SC;2020-03-21;;;0.0;0.0
6631;Lages;SC;2020-03-22;;;0.0;0.0
6632;Lages;SC;2020-03-23;;;0.0;0.0
6633;Lages;SC;2020-03-24;;;0.0;0.0
6634;Lages;SC;2020-03-25;;;0.0;0.0
6635;Lages;SC;2020-03-26;;;0.0;0.0
6636;Lages;SC;2020-03-27;1.0;;1.0;0.0
6637;Lages;SC;2020-03-28;1.0;;1.0;0.0
6638;Lages;SC;2020-03-29;1.0;;1.0;0.0
6639;Lages;SC;2020-03-30;;;1.0;0.0
6640;Lagoa da Prata;MG;2020-02-20;;;0.0;0.0
6641;Lagoa da Prata;MG;2020-02-21;;;0.0;0.0
6642;Lagoa da Prata;MG;2020-02-22;;;0.0;0.0
6643;Lagoa da Prata;MG;2020-02-23;;;0.0;0.0
6644;Lagoa da Prata;MG;2020-02-24;;;0.0;0.0
6645;Lagoa da Prata;MG;2020-02-25;;;0.0;0.0
6646;Lagoa da Prata;MG;2020-02-26;;;0.0;0.0
6647;Lagoa da Prata;MG;2020-02-27;;;0.0;0.0
6648;Lagoa da Prata;MG;2020-02-28;;;0.0;0.0
6649;Lagoa da Prata;MG;2020-02-29;;;0.0;0.0
6650;Lagoa da Prata;MG;2020-03-01;;;0.0;0.0
6651;Lagoa da Prata;MG;2020-03-02;;;0.0;0.0
6652;Lagoa da Prata;MG;2020-03-03;;;0.0;0.0
6653;Lagoa da Prata;MG;2020-03-04;;;0.0;0.0
6654;Lagoa da Prata;MG;2020-03-05;;;0.0;0.0
6655;Lagoa da Prata;MG;2020-03-06;;;0.0;0.0
6656;Lagoa da Prata;MG;2020-03-07;;;0.0;0.0
6657;Lagoa da Prata;MG;2020-03-08;;;0.0;0.0
6658;Lagoa da Prata;MG;2020-03-09;;;0.0;0.0
6659;Lagoa da Prata;MG;2020-03-10;;;0.0;0.0
6660;Lagoa da Prata;MG;2020-03-11;;;0.0;0.0
6661;Lagoa da Prata;MG;2020-03-12;;;0.0;0.0
6662;Lagoa da Prata;MG;2020-03-13;;;0.0;0.0
6663;Lagoa da Prata;MG;2020-03-14;;;0.0;0.0
6664;Lagoa da Prata;MG;2020-03-15;;;0.0;0.0
6665;Lagoa da Prata;MG;2020-03-16;;;0.0;0.0
6666;Lagoa da Prata;MG;2020-03-17;;;0.0;0.0
6667;Lagoa da Prata;MG;2020-03-18;;;0.0;0.0
6668;Lagoa da Prata;MG;2020-03-19;;;0.0;0.0
6669;Lagoa da Prata;MG;2020-03-20;;;0.0;0.0
6670;Lagoa da Prata;MG;2020-03-21;;;0.0;0.0
6671;Lagoa da Prata;MG;2020-03-22;;;0.0;0.0
6672;Lagoa da Prata;MG;2020-03-23;;;0.0;0.0
6673;Lagoa da Prata;MG;2020-03-24;1.0;;1.0;0.0
6674;Lagoa da Prata;MG;2020-03-25;1.0;;1.0;0.0
6675;Lagoa da Prata;MG;2020-03-26;2.0;;2.0;0.0
6676;Lagoa da Prata;MG;2020-03-27;2.0;;2.0;0.0
6677;Lagoa da Prata;MG;2020-03-28;2.0;;2.0;0.0
6678;Lagoa da Prata;MG;2020-03-29;2.0;;2.0;0.0
6679;Lagoa da Prata;MG;2020-03-30;;;2.0;0.0
6680;Lagoa de Prata;MG;2020-02-20;;;0.0;0.0
6681;Lagoa de Prata;MG;2020-02-21;;;0.0;0.0
6682;Lagoa de Prata;MG;2020-02-22;;;0.0;0.0
6683;Lagoa de Prata;MG;2020-02-23;;;0.0;0.0
6684;Lagoa de Prata;MG;2020-02-24;;;0.0;0.0
6685;Lagoa de Prata;MG;2020-02-25;;;0.0;0.0
6686;Lagoa de Prata;MG;2020-02-26;;;0.0;0.0
6687;Lagoa de Prata;MG;2020-02-27;;;0.0;0.0
6688;Lagoa de Prata;MG;2020-02-28;;;0.0;0.0
6689;Lagoa de Prata;MG;2020-02-29;;;0.0;0.0
6690;Lagoa de Prata;MG;2020-03-01;;;0.0;0.0
6691;Lagoa de Prata;MG;2020-03-02;;;0.0;0.0
6692;Lagoa de Prata;MG;2020-03-03;;;0.0;0.0
6693;Lagoa de Prata;MG;2020-03-04;;;0.0;0.0
6694;Lagoa de Prata;MG;2020-03-05;;;0.0;0.0
6695;Lagoa de Prata;MG;2020-03-06;;;0.0;0.0
6696;Lagoa de Prata;MG;2020-03-07;;;0.0;0.0
6697;Lagoa de Prata;MG;2020-03-08;;;0.0;0.0
6698;Lagoa de Prata;MG;2020-03-09;;;0.0;0.0
6699;Lagoa de Prata;MG;2020-03-10;;;0.0;0.0
6700;Lagoa de Prata;MG;2020-03-11;;;0.0;0.0
6701;Lagoa de Prata;MG;2020-03-12;;;0.0;0.0
6702;Lagoa de Prata;MG;2020-03-13;;;0.0;0.0
6703;Lagoa de Prata;MG;2020-03-14;;;0.0;0.0
6704;Lagoa de Prata;MG;2020-03-15;;;0.0;0.0
6705;Lagoa de Prata;MG;2020-03-16;;;0.0;0.0
6706;Lagoa de Prata;MG;2020-03-17;;;0.0;0.0
6707;Lagoa de Prata;MG;2020-03-18;;;0.0;0.0
6708;Lagoa de Prata;MG;2020-03-19;;;0.0;0.0
6709;Lagoa de Prata;MG;2020-03-20;;;0.0;0.0
6710;Lagoa de Prata;MG;2020-03-21;;;0.0;0.0
6711;Lagoa de Prata;MG;2020-03-22;;;0.0;0.0
6712;Lagoa de Prata;MG;2020-03-23;1.0;;1.0;0.0
6713;Lagoa de Prata;MG;2020-03-24;;;1.0;0.0
6714;Lagoa de Prata;MG;2020-03-25;;;1.0;0.0
6715;Lagoa de Prata;MG;2020-03-26;;;1.0;0.0
6716;Lagoa de Prata;MG;2020-03-27;;;1.0;0.0
6717;Lagoa de Prata;MG;2020-03-28;;;1.0;0.0
6718;Lagoa de Prata;MG;2020-03-29;;;1.0;0.0
6719;Lagoa de Prata;MG;2020-03-30;;;1.0;0.0
6720;Laguna;SC;2020-02-20;;;0.0;0.0
6721;Laguna;SC;2020-02-21;;;0.0;0.0
6722;Laguna;SC;2020-02-22;;;0.0;0.0
6723;Laguna;SC;2020-02-23;;;0.0;0.0
6724;Laguna;SC;2020-02-24;;;0.0;0.0
6725;Laguna;SC;2020-02-25;;;0.0;0.0
6726;Laguna;SC;2020-02-26;;;0.0;0.0
6727;Laguna;SC;2020-02-27;;;0.0;0.0
6728;Laguna;SC;2020-02-28;;;0.0;0.0
6729;Laguna;SC;2020-02-29;;;0.0;0.0
6730;Laguna;SC;2020-03-01;;;0.0;0.0
6731;Laguna;SC;2020-03-02;;;0.0;0.0
6732;Laguna;SC;2020-03-03;;;0.0;0.0
6733;Laguna;SC;2020-03-04;;;0.0;0.0
6734;Laguna;SC;2020-03-05;;;0.0;0.0
6735;Laguna;SC;2020-03-06;;;0.0;0.0
6736;Laguna;SC;2020-03-07;;;0.0;0.0
6737;Laguna;SC;2020-03-08;;;0.0;0.0
6738;Laguna;SC;2020-03-09;;;0.0;0.0
6739;Laguna;SC;2020-03-10;;;0.0;0.0
6740;Laguna;SC;2020-03-11;;;0.0;0.0
6741;Laguna;SC;2020-03-12;;;0.0;0.0
6742;Laguna;SC;2020-03-13;;;0.0;0.0
6743;Laguna;SC;2020-03-14;;;0.0;0.0
6744;Laguna;SC;2020-03-15;;;0.0;0.0
6745;Laguna;SC;2020-03-16;;;0.0;0.0
6746;Laguna;SC;2020-03-17;;;0.0;0.0
6747;Laguna;SC;2020-03-18;;;0.0;0.0
6748;Laguna;SC;2020-03-19;;;0.0;0.0
6749;Laguna;SC;2020-03-20;;;0.0;0.0
6750;Laguna;SC;2020-03-21;;;0.0;0.0
6751;Laguna;SC;2020-03-22;;;0.0;0.0
6752;Laguna;SC;2020-03-23;;;0.0;0.0
6753;Laguna;SC;2020-03-24;;;0.0;0.0
6754;Laguna;SC;2020-03-25;1.0;;1.0;0.0
6755;Laguna;SC;2020-03-26;;;1.0;0.0
6756;Laguna;SC;2020-03-27;1.0;;1.0;0.0
6757;Laguna;SC;2020-03-28;1.0;;1.0;0.0
6758;Laguna;SC;2020-03-29;1.0;;1.0;0.0
6759;Laguna;SC;2020-03-30;;;1.0;0.0
6760;Lajeado;RS;2020-02-20;;;0.0;0.0
6761;Lajeado;RS;2020-02-21;;;0.0;0.0
6762;Lajeado;RS;2020-02-22;;;0.0;0.0
6763;Lajeado;RS;2020-02-23;;;0.0;0.0
6764;Lajeado;RS;2020-02-24;;;0.0;0.0
6765;Lajeado;RS;2020-02-25;;;0.0;0.0
6766;Lajeado;RS;2020-02-26;;;0.0;0.0
6767;Lajeado;RS;2020-02-27;;;0.0;0.0
6768;Lajeado;RS;2020-02-28;;;0.0;0.0
6769;Lajeado;RS;2020-02-29;;;0.0;0.0
6770;Lajeado;RS;2020-03-01;;;0.0;0.0
6771;Lajeado;RS;2020-03-02;;;0.0;0.0
6772;Lajeado;RS;2020-03-03;;;0.0;0.0
6773;Lajeado;RS;2020-03-04;;;0.0;0.0
6774;Lajeado;RS;2020-03-05;;;0.0;0.0
6775;Lajeado;RS;2020-03-06;;;0.0;0.0
6776;Lajeado;RS;2020-03-07;;;0.0;0.0
6777;Lajeado;RS;2020-03-08;;;0.0;0.0
6778;Lajeado;RS;2020-03-09;;;0.0;0.0
6779;Lajeado;RS;2020-03-10;;;0.0;0.0
6780;Lajeado;RS;2020-03-11;;;0.0;0.0
6781;Lajeado;RS;2020-03-12;;;0.0;0.0
6782;Lajeado;RS;2020-03-13;;;0.0;0.0
6783;Lajeado;RS;2020-03-14;;;0.0;0.0
6784;Lajeado;RS;2020-03-15;;;0.0;0.0
6785;Lajeado;RS;2020-03-16;;;0.0;0.0
6786;Lajeado;RS;2020-03-17;;;0.0;0.0
6787;Lajeado;RS;2020-03-18;;;0.0;0.0
6788;Lajeado;RS;2020-03-19;;;0.0;0.0
6789;Lajeado;RS;2020-03-20;;;0.0;0.0
6790;Lajeado;RS;2020-03-21;1.0;;1.0;0.0
6791;Lajeado;RS;2020-03-22;2.0;;2.0;0.0
6792;Lajeado;RS;2020-03-23;3.0;;3.0;0.0
6793;Lajeado;RS;2020-03-24;5.0;;5.0;0.0
6794;Lajeado;RS;2020-03-25;5.0;;5.0;0.0
6795;Lajeado;RS;2020-03-26;5.0;;5.0;0.0
6796;Lajeado;RS;2020-03-27;5.0;;5.0;0.0
6797;Lajeado;RS;2020-03-28;5.0;;5.0;0.0
6798;Lajeado;RS;2020-03-29;5.0;;5.0;0.0
6799;Lajeado;RS;2020-03-30;;;5.0;0.0
6800;Lauro de Freitas;BA;2020-02-20;;;0.0;0.0
6801;Lauro de Freitas;BA;2020-02-21;;;0.0;0.0
6802;Lauro de Freitas;BA;2020-02-22;;;0.0;0.0
6803;Lauro de Freitas;BA;2020-02-23;;;0.0;0.0
6804;Lauro de Freitas;BA;2020-02-24;;;0.0;0.0
6805;Lauro de Freitas;BA;2020-02-25;;;0.0;0.0
6806;Lauro de Freitas;BA;2020-02-26;;;0.0;0.0
6807;Lauro de Freitas;BA;2020-02-27;;;0.0;0.0
6808;Lauro de Freitas;BA;2020-02-28;;;0.0;0.0
6809;Lauro de Freitas;BA;2020-02-29;;;0.0;0.0
6810;Lauro de Freitas;BA;2020-03-01;;;0.0;0.0
6811;Lauro de Freitas;BA;2020-03-02;;;0.0;0.0
6812;Lauro de Freitas;BA;2020-03-03;;;0.0;0.0
6813;Lauro de Freitas;BA;2020-03-04;;;0.0;0.0
6814;Lauro de Freitas;BA;2020-03-05;;;0.0;0.0
6815;Lauro de Freitas;BA;2020-03-06;;;0.0;0.0
6816;Lauro de Freitas;BA;2020-03-07;;;0.0;0.0
6817;Lauro de Freitas;BA;2020-03-08;;;0.0;0.0
6818;Lauro de Freitas;BA;2020-03-09;;;0.0;0.0
6819;Lauro de Freitas;BA;2020-03-10;;;0.0;0.0
6820;Lauro de Freitas;BA;2020-03-11;;;0.0;0.0
6821;Lauro de Freitas;BA;2020-03-12;;;0.0;0.0
6822;Lauro de Freitas;BA;2020-03-13;;;0.0;0.0
6823;Lauro de Freitas;BA;2020-03-14;;;0.0;0.0
6824;Lauro de Freitas;BA;2020-03-15;;;0.0;0.0
6825;Lauro de Freitas;BA;2020-03-16;;;0.0;0.0
6826;Lauro de Freitas;BA;2020-03-17;;;0.0;0.0
6827;Lauro de Freitas;BA;2020-03-18;;;0.0;0.0
6828;Lauro de Freitas;BA;2020-03-19;2.0;;2.0;0.0
6829;Lauro de Freitas;BA;2020-03-20;3.0;;3.0;0.0
6830;Lauro de Freitas;BA;2020-03-21;3.0;;3.0;0.0
6831;Lauro de Freitas;BA;2020-03-22;3.0;;3.0;0.0
6832;Lauro de Freitas;BA;2020-03-23;3.0;;3.0;0.0
6833;Lauro de Freitas;BA;2020-03-24;3.0;;3.0;0.0
6834;Lauro de Freitas;BA;2020-03-25;3.0;;3.0;0.0
6835;Lauro de Freitas;BA;2020-03-26;5.0;;5.0;0.0
6836;Lauro de Freitas;BA;2020-03-27;7.0;;7.0;0.0
6837;Lauro de Freitas;BA;2020-03-28;7.0;;7.0;0.0
6838;Lauro de Freitas;BA;2020-03-29;11.0;;11.0;0.0
6839;Lauro de Freitas;BA;2020-03-30;;;11.0;0.0
6840;Linhares;ES;2020-02-20;;;0.0;0.0
6841;Linhares;ES;2020-02-21;;;0.0;0.0
6842;Linhares;ES;2020-02-22;;;0.0;0.0
6843;Linhares;ES;2020-02-23;;;0.0;0.0
6844;Linhares;ES;2020-02-24;;;0.0;0.0
6845;Linhares;ES;2020-02-25;;;0.0;0.0
6846;Linhares;ES;2020-02-26;;;0.0;0.0
6847;Linhares;ES;2020-02-27;;;0.0;0.0
6848;Linhares;ES;2020-02-28;;;0.0;0.0
6849;Linhares;ES;2020-02-29;;;0.0;0.0
6850;Linhares;ES;2020-03-01;;;0.0;0.0
6851;Linhares;ES;2020-03-02;;;0.0;0.0
6852;Linhares;ES;2020-03-03;;;0.0;0.0
6853;Linhares;ES;2020-03-04;;;0.0;0.0
6854;Linhares;ES;2020-03-05;;;0.0;0.0
6855;Linhares;ES;2020-03-06;;;0.0;0.0
6856;Linhares;ES;2020-03-07;;;0.0;0.0
6857;Linhares;ES;2020-03-08;;;0.0;0.0
6858;Linhares;ES;2020-03-09;;;0.0;0.0
6859;Linhares;ES;2020-03-10;;;0.0;0.0
6860;Linhares;ES;2020-03-11;;;0.0;0.0
6861;Linhares;ES;2020-03-12;;;0.0;0.0
6862;Linhares;ES;2020-03-13;;;0.0;0.0
6863;Linhares;ES;2020-03-14;1.0;;1.0;0.0
6864;Linhares;ES;2020-03-15;1.0;;1.0;0.0
6865;Linhares;ES;2020-03-16;1.0;;1.0;0.0
6866;Linhares;ES;2020-03-17;1.0;;1.0;0.0
6867;Linhares;ES;2020-03-18;1.0;;1.0;0.0
6868;Linhares;ES;2020-03-19;1.0;;1.0;0.0
6869;Linhares;ES;2020-03-20;1.0;;1.0;0.0
6870;Linhares;ES;2020-03-21;1.0;;1.0;0.0
6871;Linhares;ES;2020-03-22;2.0;;2.0;0.0
6872;Linhares;ES;2020-03-23;2.0;;2.0;0.0
6873;Linhares;ES;2020-03-24;3.0;;3.0;0.0
6874;Linhares;ES;2020-03-25;3.0;;3.0;0.0
6875;Linhares;ES;2020-03-26;3.0;;3.0;0.0
6876;Linhares;ES;2020-03-27;4.0;;4.0;0.0
6877;Linhares;ES;2020-03-28;4.0;;4.0;0.0
6878;Linhares;ES;2020-03-29;4.0;;4.0;0.0
6879;Linhares;ES;2020-03-30;;;4.0;0.0
6880;Londrina;PR;2020-02-20;;;0.0;0.0
6881;Londrina;PR;2020-02-21;;;0.0;0.0
6882;Londrina;PR;2020-02-22;;;0.0;0.0
6883;Londrina;PR;2020-02-23;;;0.0;0.0
6884;Londrina;PR;2020-02-24;;;0.0;0.0
6885;Londrina;PR;2020-02-25;;;0.0;0.0
6886;Londrina;PR;2020-02-26;;;0.0;0.0
6887;Londrina;PR;2020-02-27;;;0.0;0.0
6888;Londrina;PR;2020-02-28;;;0.0;0.0
6889;Londrina;PR;2020-02-29;;;0.0;0.0
6890;Londrina;PR;2020-03-01;;;0.0;0.0
6891;Londrina;PR;2020-03-02;;;0.0;0.0
6892;Londrina;PR;2020-03-03;;;0.0;0.0
6893;Londrina;PR;2020-03-04;;;0.0;0.0
6894;Londrina;PR;2020-03-05;;;0.0;0.0
6895;Londrina;PR;2020-03-06;;;0.0;0.0
6896;Londrina;PR;2020-03-07;;;0.0;0.0
6897;Londrina;PR;2020-03-08;;;0.0;0.0
6898;Londrina;PR;2020-03-09;;;0.0;0.0
6899;Londrina;PR;2020-03-10;;;0.0;0.0
6900;Londrina;PR;2020-03-11;;;0.0;0.0
6901;Londrina;PR;2020-03-12;;;0.0;0.0
6902;Londrina;PR;2020-03-13;;;0.0;0.0
6903;Londrina;PR;2020-03-14;;;0.0;0.0
6904;Londrina;PR;2020-03-15;;;0.0;0.0
6905;Londrina;PR;2020-03-16;;;0.0;0.0
6906;Londrina;PR;2020-03-17;1.0;;1.0;0.0
6907;Londrina;PR;2020-03-18;1.0;;1.0;0.0
6908;Londrina;PR;2020-03-19;1.0;;1.0;0.0
6909;Londrina;PR;2020-03-20;3.0;;3.0;0.0
6910;Londrina;PR;2020-03-21;3.0;;3.0;0.0
6911;Londrina;PR;2020-03-22;3.0;;3.0;0.0
6912;Londrina;PR;2020-03-23;3.0;;3.0;0.0
6913;Londrina;PR;2020-03-24;3.0;;3.0;0.0
6914;Londrina;PR;2020-03-25;3.0;;3.0;0.0
6915;Londrina;PR;2020-03-26;3.0;;3.0;0.0
6916;Londrina;PR;2020-03-27;3.0;;3.0;0.0
6917;Londrina;PR;2020-03-28;5.0;;5.0;0.0
6918;Londrina;PR;2020-03-29;7.0;;7.0;0.0
