data,municipio,uf,casos confirmados,mortes,fonte,última atualização,validação,flag_cosistencia,flag_cosistencia_num
27/03/2020,Petrópolis,RJ,3,1,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-2703-10-obitos-e-493-casos-confirmados-no-rj,Desconhecida,0,Consistente,0
28/03/2020,Petrópolis,RJ,3,,https://diariodorio.com/rio-de-janeiro-tem-13-obitos-e-558-casos-confirmados-de-coronavirus/,Desconhecida,0,Consistente,0
29/03/2020,Petrópolis,RJ,4,1,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-2903-17-obitos-e-600-casos-confirmados-no-rj,Desconhecida,1,Consistente,0
25/03/2020,Resende,RJ,1,,https://diariodovale.com.br/boletins-covid-19/sobe-para-372-casos-confirmados-de-covid-19-no-estado-do-rio/,Desconhecida,-999,Consistente,0
26/03/2020,Resende,RJ,1,,"https://www.em.com.br/app/noticia/nacional/2020/03/26/interna_nacional,1132841/rio-tem-9-morte-e-421-casos-confirmados-de-covid-19.shtml",Desconhecida,0,Consistente,0
28/03/2020,Resende,RJ,1,,https://diariodorio.com/rio-de-janeiro-tem-13-obitos-e-558-casos-confirmados-de-coronavirus/,Desconhecida,0,Consistente,0
29/03/2020,Resende,RJ,1,,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-2903-17-obitos-e-600-casos-confirmados-no-rj,Desconhecida,0,Consistente,0
29/03/2020,Rio das Ostras,RJ,2,,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-2903-17-obitos-e-600-casos-confirmados-no-rj,Desconhecida,-999,Consistente,0
07/03/2020,Rio de Janeiro,RJ,1,,,Desconhecida,-999,Consistente,0
08/03/2020,Rio de Janeiro,RJ,2,,,Desconhecida,1,Consistente,0
09/03/2020,Rio de Janeiro,RJ,6,,,Desconhecida,4,Consistente,0
10/03/2020,Rio de Janeiro,RJ,6,,,Desconhecida,0,Consistente,0
11/03/2020,Rio de Janeiro,RJ,11,,,Desconhecida,5,Consistente,0
12/03/2020,Rio de Janeiro,RJ,14,,,Desconhecida,3,Consistente,0
13/03/2020,Rio de Janeiro,RJ,17,,,Desconhecida,3,Consistente,0
14/03/2020,Rio de Janeiro,RJ,22,,,Desconhecida,5,Consistente,0
15/03/2020,Rio de Janeiro,RJ,22,,,Desconhecida,0,Consistente,0
16/03/2020,Rio de Janeiro,RJ,29,,,Desconhecida,7,Consistente,0
17/03/2020,Rio de Janeiro,RJ,29,,,Desconhecida,0,Consistente,0
18/03/2020,Rio de Janeiro,RJ,55,,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-1803-63-casos-confirmados-no-rj,Desconhecida,26,Consistente,0
19/03/2020,Rio de Janeiro,RJ,56,1,,Desconhecida,1,Consistente,0
20/03/2020,Rio de Janeiro,RJ,93,1,https://www.saude.rj.gov.br/,Desconhecida,37,Consistente,0
21/03/2020,Rio de Janeiro,RJ,94,,,Desconhecida,1,Consistente,0
22/03/2020,Rio de Janeiro,RJ,170,,https://g1.globo.com/rj/rio-de-janeiro/noticia/2020/03/22/rj-tem-186-casos-confirmados-do-novo-coronavirus.ghtml,Desconhecida,76,Consistente,0
23/03/2020,Rio de Janeiro,RJ,214,1,https://g1.globo.com/rj/rio-de-janeiro/noticia/2020/03/24/casos-de-coronavirus-no-rj-em-24-de-marco.ghtml,Desconhecida,44,Consistente,0
24/03/2020,Rio de Janeiro,RJ,278,3,https://obomdanoticia.com.br/saude-bem-estar/coronavirus-rio-chega-a-seis-mortes-e-305-casos-confirmados/49156,Desconhecida,64,Consistente,0
25/03/2020,Rio de Janeiro,RJ,331,5,https://diariodovale.com.br/boletins-covid-19/sobe-para-372-casos-confirmados-de-covid-19-no-estado-do-rio/,Desconhecida,53,Consistente,0
26/03/2020,Rio de Janeiro,RJ,368,6,"https://www.em.com.br/app/noticia/nacional/2020/03/26/interna_nacional,1132841/rio-tem-9-morte-e-421-casos-confirmados-de-covid-19.shtml",Desconhecida,37,Consistente,0
27/03/2020,Rio de Janeiro,RJ,431,6,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-2703-10-obitos-e-493-casos-confirmados-no-rj,Desconhecida,63,Consistente,0
28/03/2020,Rio de Janeiro,RJ,489,1,https://diariodorio.com/rio-de-janeiro-tem-13-obitos-e-558-casos-confirmados-de-coronavirus/,Desconhecida,58,Consistente,0
29/03/2020,Rio de Janeiro,RJ,516,13,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-2903-17-obitos-e-600-casos-confirmados-no-rj,Desconhecida,27,Consistente,0
23/03/2020,São Gonçalo,RJ,3,,https://g1.globo.com/rj/rio-de-janeiro/noticia/2020/03/24/casos-de-coronavirus-no-rj-em-24-de-marco.ghtml,Desconhecida,-999,Consistente,0
24/03/2020,São Gonçalo,RJ,3,,https://obomdanoticia.com.br/saude-bem-estar/coronavirus-rio-chega-a-seis-mortes-e-305-casos-confirmados/49156,Desconhecida,0,Consistente,0
25/03/2020,São Gonçalo,RJ,3,,https://diariodovale.com.br/boletins-covid-19/sobe-para-372-casos-confirmados-de-covid-19-no-estado-do-rio/,Desconhecida,0,Consistente,0
26/03/2020,São Gonçalo,RJ,3,,"https://www.em.com.br/app/noticia/nacional/2020/03/26/interna_nacional,1132841/rio-tem-9-morte-e-421-casos-confirmados-de-covid-19.shtml",Desconhecida,0,Consistente,0
27/03/2020,São Gonçalo,RJ,4,,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-2703-10-obitos-e-493-casos-confirmados-no-rj,Desconhecida,1,Consistente,0
28/03/2020,São Gonçalo,RJ,4,,https://diariodorio.com/rio-de-janeiro-tem-13-obitos-e-558-casos-confirmados-de-coronavirus/,Desconhecida,0,Consistente,0
29/03/2020,São Gonçalo,RJ,6,,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-2903-17-obitos-e-600-casos-confirmados-no-rj,Desconhecida,2,Consistente,0
29/03/2020,Seropédica,RJ,1,,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-2903-17-obitos-e-600-casos-confirmados-no-rj,Desconhecida,-999,Consistente,0
25/03/2020,Valença,RJ,1,,https://diariodovale.com.br/boletins-covid-19/sobe-para-372-casos-confirmados-de-covid-19-no-estado-do-rio/,Desconhecida,-999,Consistente,0
26/03/2020,Valença,RJ,1,,"https://www.em.com.br/app/noticia/nacional/2020/03/26/interna_nacional,1132841/rio-tem-9-morte-e-421-casos-confirmados-de-covid-19.shtml",Desconhecida,0,Consistente,0
27/03/2020,Valença,RJ,1,,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-2703-10-obitos-e-493-casos-confirmados-no-rj,Desconhecida,0,Consistente,0
28/03/2020,Valença,RJ,1,9,https://diariodorio.com/rio-de-janeiro-tem-13-obitos-e-558-casos-confirmados-de-coronavirus/,Desconhecida,0,Consistente,0
29/03/2020,Valença,RJ,1,,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-2903-17-obitos-e-600-casos-confirmados-no-rj,Desconhecida,0,Consistente,0
24/03/2020,Volta Redonda,RJ,4,,https://obomdanoticia.com.br/saude-bem-estar/coronavirus-rio-chega-a-seis-mortes-e-305-casos-confirmados/49156,Desconhecida,-999,Consistente,0
25/03/2020,Volta Redonda,RJ,6,,https://diariodovale.com.br/boletins-covid-19/sobe-para-372-casos-confirmados-de-covid-19-no-estado-do-rio/,Desconhecida,2,Consistente,0
26/03/2020,Volta Redonda,RJ,7,,"https://www.em.com.br/app/noticia/nacional/2020/03/26/interna_nacional,1132841/rio-tem-9-morte-e-421-casos-confirmados-de-covid-19.shtml",Desconhecida,1,Consistente,0
27/03/2020,Volta Redonda,RJ,9,1,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-2703-10-obitos-e-493-casos-confirmados-no-rj,Desconhecida,2,Consistente,0
28/03/2020,Volta Redonda,RJ,11,1,https://diariodorio.com/rio-de-janeiro-tem-13-obitos-e-558-casos-confirmados-de-coronavirus/,Desconhecida,2,Consistente,0
29/03/2020,Volta Redonda,RJ,11,1,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-2903-17-obitos-e-600-casos-confirmados-no-rj,Desconhecida,0,Consistente,0
29/03/2020,Assú,RN,1,,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2020/03/29/rn-passa-a-ter-68-casos-confirmados-de-coronavirus-em-11-cidades.ghtml,Desconhecida,-999,Consistente,0
29/03/2020,Caicó,RN,1,,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2020/03/29/rn-passa-a-ter-68-casos-confirmados-de-coronavirus-em-11-cidades.ghtml,Desconhecida,-999,Consistente,0
28/03/2020,Macaíba,RN,1,,,Desconhecida,-999,Consistente,0
29/03/2020,Macaíba,RN,1,,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2020/03/29/rn-passa-a-ter-68-casos-confirmados-de-coronavirus-em-11-cidades.ghtml,Desconhecida,0,Consistente,0
28/03/2020,Monte Alegre,RN,1,,,Desconhecida,-999,Consistente,0
29/03/2020,Monte Alegre,RN,1,,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2020/03/29/rn-passa-a-ter-68-casos-confirmados-de-coronavirus-em-11-cidades.ghtml,Desconhecida,0,Consistente,0
21/03/2020,Mossoró,RN,1,,,Desconhecida,-999,Consistente,0
22/03/2020,Mossoró,RN,1,,,Desconhecida,0,Consistente,0
23/03/2020,Mossoró,RN,1,,,Desconhecida,0,Consistente,0
24/03/2020,Mossoró,RN,1,,,Desconhecida,0,Consistente,0
25/03/2020,Mossoró,RN,1,,,Desconhecida,0,Consistente,0
26/03/2020,Mossoró,RN,2,,,Desconhecida,1,Consistente,0
27/03/2020,Mossoró,RN,5,,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2020/03/27/sobe-para-28-numero-de-casos-confirmados-de-coronavirus-no-rn.ghtml,Desconhecida,3,Consistente,0
28/03/2020,Mossoró,RN,14,,,Desconhecida,9,Consistente,0
29/03/2020,Mossoró,RN,16,,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2020/03/29/rn-passa-a-ter-68-casos-confirmados-de-coronavirus-em-11-cidades.ghtml,Desconhecida,2,Consistente,0
12/03/2020,Natal,RN,0,,,Desconhecida,-999,Consistente,0
13/03/2020,Natal,RN,0,,,Desconhecida,0,Consistente,0
14/03/2020,Natal,RN,0,,,Desconhecida,0,Consistente,0
15/03/2020,Natal,RN,1,,http://www.adcon.rn.gov.br/ACERVO/sesap/DOC/DOC000000000226852.PDF,Desconhecida,1,Consistente,0
16/03/2020,Natal,RN,1,,http://www.adcon.rn.gov.br/ACERVO/sesap/DOC/DOC000000000227051.PDF,Desconhecida,0,Consistente,0
17/03/2020,Natal,RN,1,,,Desconhecida,0,Consistente,0
18/03/2020,Natal,RN,1,,http://www.adcon.rn.gov.br/ACERVO/sesap/DOC/DOC000000000227236.PDF,Desconhecida,0,Consistente,0
19/03/2020,Natal,RN,1,,,Desconhecida,0,Consistente,0
20/03/2020,Natal,RN,1,,http://www.saude.rn.gov.br/Conteudo.asp?TRAN=ITEM&TARG=7549&ACT=&PAGE=0&PARM=&LBL=Boletins+Epidemiol%F3gicos,Desconhecida,0,Consistente,0
21/03/2020,Natal,RN,6,,,Desconhecida,5,Consistente,0
22/03/2020,Natal,RN,6,,,Desconhecida,0,Consistente,0
23/03/2020,Natal,RN,9,,,Desconhecida,3,Consistente,0
24/03/2020,Natal,RN,9,,,Desconhecida,0,Consistente,0
25/03/2020,Natal,RN,9,,,Desconhecida,0,Consistente,0
26/03/2020,Natal,RN,13,,,Desconhecida,4,Consistente,0
27/03/2020,Natal,RN,19,,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2020/03/27/sobe-para-28-numero-de-casos-confirmados-de-coronavirus-no-rn.ghtml,Desconhecida,6,Consistente,0
28/03/2020,Natal,RN,22,,,Desconhecida,3,Consistente,0
29/03/2020,Natal,RN,34,,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2020/03/29/rn-passa-a-ter-68-casos-confirmados-de-coronavirus-em-11-cidades.ghtml,Desconhecida,12,Consistente,0
21/03/2020,Parnamirim,RN,2,,,Desconhecida,-999,Consistente,0
22/03/2020,Parnamirim,RN,2,,,Desconhecida,0,Consistente,0
23/03/2020,Parnamirim,RN,3,,,Desconhecida,1,Consistente,0
24/03/2020,Parnamirim,RN,4,,,Desconhecida,1,Consistente,0
25/03/2020,Parnamirim,RN,4,,,Desconhecida,0,Consistente,0
26/03/2020,Parnamirim,RN,4,,,Desconhecida,0,Consistente,0
27/03/2020,Parnamirim,RN,4,,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2020/03/27/sobe-para-28-numero-de-casos-confirmados-de-coronavirus-no-rn.ghtml,Desconhecida,0,Consistente,0
28/03/2020,Parnamirim,RN,6,,,Desconhecida,2,Consistente,0
29/03/2020,Parnamirim,RN,9,,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2020/03/29/rn-passa-a-ter-68-casos-confirmados-de-coronavirus-em-11-cidades.ghtml,Desconhecida,3,Consistente,0
28/03/2020,Passa e Fica,RN,1,,,Desconhecida,-999,Consistente,0
29/03/2020,Passa e Fica,RN,1,,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2020/03/29/rn-passa-a-ter-68-casos-confirmados-de-coronavirus-em-11-cidades.ghtml,Desconhecida,0,Consistente,0
29/03/2020,São Gonçalo do Amarante,RN,1,,,Desconhecida,-999,Consistente,0
29/03/2020,São José de Mipibu,RN,1,,,Desconhecida,-999,Consistente,0
29/03/2020,Tibau,RN,1,,,Desconhecida,-999,Consistente,0
21/03/2020,Ji-Paraná,RO,1,,,Desconhecida,-999,Consistente,0
22/03/2020,Ji-Paraná,RO,1,,,Desconhecida,0,Consistente,0
23/03/2020,Ji-Paraná,RO,1,,,Desconhecida,0,Consistente,0
24/03/2020,Ji-Paraná,RO,1,,,Desconhecida,0,Consistente,0
25/03/2020,Ji-Paraná,RO,1,,,Desconhecida,0,Consistente,0
26/03/2020,Ji-Paraná,RO,1,,,Desconhecida,0,Consistente,0
27/03/2020,Ji-Paraná,RO,1,,,Desconhecida,0,Consistente,0
28/03/2020,Ji-Paraná,RO,1,,http://www.rondonia.ro.gov.br/edicao-14-boletim-diario-sobre-coronavirus-em-rondonia/,Desconhecida,0,Consistente,0
29/03/2020,Ji-Paraná,RO,1,,,Desconhecida,0,Consistente,0
21/03/2020,Porto Velho,RO,2,,,Desconhecida,-999,Consistente,0
22/03/2020,Porto Velho,RO,2,,,Desconhecida,0,Consistente,0
23/03/2020,Porto Velho,RO,2,,,Desconhecida,0,Consistente,0
24/03/2020,Porto Velho,RO,2,,,Desconhecida,0,Consistente,0
25/03/2020,Porto Velho,RO,4,,,Desconhecida,2,Consistente,0
26/03/2020,Porto Velho,RO,5,,,Desconhecida,1,Consistente,0
27/03/2020,Porto Velho,RO,5,,,Desconhecida,0,Consistente,0
28/03/2020,Porto Velho,RO,5,,http://www.rondonia.ro.gov.br/edicao-14-boletim-diario-sobre-coronavirus-em-rondonia/,Desconhecida,0,Consistente,0
29/03/2020,Porto Velho,RO,5,,,Desconhecida,0,Consistente,0
21/03/2020,Boa Vista,RR,2,,,Desconhecida,-999,Consistente,0
22/03/2020,Boa Vista,RR,2,,,Desconhecida,0,Consistente,0
23/03/2020,Boa Vista,RR,2,,,Desconhecida,0,Consistente,0
24/03/2020,Boa Vista,RR,8,,,Desconhecida,6,Consistente,0
25/03/2020,Boa Vista,RR,8,,,Desconhecida,0,Consistente,0
26/03/2020,Boa Vista,RR,10,,,Desconhecida,2,Consistente,0
27/03/2020,Boa Vista,RR,10,,,Desconhecida,0,Consistente,0
28/03/2020,Boa Vista,RR,14,,,Desconhecida,4,Consistente,0
29/03/2020,Boa Vista,RR,14,,,Desconhecida,0,Consistente,0
27/03/2020,Bonfim,RR,2,,,Desconhecida,-999,Consistente,0
28/03/2020,Bonfim,RR,2,,,Desconhecida,0,Consistente,0
29/03/2020,Bonfim,RR,2,,,Desconhecida,0,Consistente,0
19/03/2020,Alvorada,RS,1,,,Desconhecida,-999,Consistente,0
20/03/2020,Alvorada,RS,1,,,Desconhecida,0,Consistente,0
21/03/2020,Alvorada,RS,2,,,Desconhecida,1,Consistente,0
22/03/2020,Alvorada,RS,2,,,Desconhecida,0,Consistente,0
23/03/2020,Alvorada,RS,2,,,Desconhecida,0,Consistente,0
24/03/2020,Alvorada,RS,2,,,Desconhecida,0,Consistente,0
25/03/2020,Alvorada,RS,2,,,Desconhecida,0,Consistente,0
26/03/2020,Alvorada,RS,2,,,Desconhecida,0,Consistente,0
27/03/2020,Alvorada,RS,2,,,Desconhecida,0,Consistente,0
28/03/2020,Alvorada,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Alvorada,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
24/03/2020,Anta Gorda,RS,1,,,Desconhecida,-999,Consistente,0
25/03/2020,Anta Gorda,RS,2,,,Desconhecida,1,Consistente,0
26/03/2020,Anta Gorda,RS,2,,,Desconhecida,0,Consistente,0
27/03/2020,Anta Gorda,RS,2,,,Desconhecida,0,Consistente,0
28/03/2020,Anta Gorda,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Anta Gorda,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
19/03/2020,Bagé,RS,2,,,Desconhecida,-999,Consistente,0
20/03/2020,Bagé,RS,2,,,Desconhecida,0,Consistente,0
21/03/2020,Bagé,RS,3,,,Desconhecida,1,Consistente,0
22/03/2020,Bagé,RS,3,,,Desconhecida,0,Consistente,0
23/03/2020,Bagé,RS,7,,,Desconhecida,4,Consistente,0
24/03/2020,Bagé,RS,7,,,Desconhecida,0,Consistente,0
25/03/2020,Bagé,RS,7,,,Desconhecida,0,Consistente,0
26/03/2020,Bagé,RS,8,,,Desconhecida,1,Consistente,0
27/03/2020,Bagé,RS,9,,,Desconhecida,1,Consistente,0
28/03/2020,Bagé,RS,9,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Bagé,RS,9,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
18/03/2020,Bento Gonçalves,RS,1,,,Desconhecida,-999,Consistente,0
19/03/2020,Bento Gonçalves,RS,1,,,Desconhecida,0,Consistente,0
20/03/2020,Bento Gonçalves,RS,1,,,Desconhecida,0,Consistente,0
21/03/2020,Bento Gonçalves,RS,3,,,Desconhecida,2,Consistente,0
22/03/2020,Bento Gonçalves,RS,3,,,Desconhecida,0,Consistente,0
23/03/2020,Bento Gonçalves,RS,3,,,Desconhecida,0,Consistente,0
24/03/2020,Bento Gonçalves,RS,2,,,Desconhecida,-1,Consistente,0
25/03/2020,Bento Gonçalves,RS,3,,,Desconhecida,1,Consistente,0
26/03/2020,Bento Gonçalves,RS,3,,,Desconhecida,0,Consistente,0
27/03/2020,Bento Gonçalves,RS,2,,,Desconhecida,-1,Consistente,0
28/03/2020,Bento Gonçalves,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Bento Gonçalves,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
27/03/2020,Cachoeira do Sul,RS,1,,,Desconhecida,-999,Consistente,0
28/03/2020,Cachoeira do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Cachoeira do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
24/03/2020,Camaquã,RS,1,,,Desconhecida,-999,Consistente,0
10/03/2020,Campo Bom,RS,1,,,Desconhecida,-999,Consistente,0
11/03/2020,Campo Bom,RS,1,,,Desconhecida,0,Consistente,0
12/03/2020,Campo Bom,RS,1,,,Desconhecida,0,Consistente,0
13/03/2020,Campo Bom,RS,1,,,Desconhecida,0,Consistente,0
14/03/2020,Campo Bom,RS,1,,,Desconhecida,0,Consistente,0
15/03/2020,Campo Bom,RS,1,,,Desconhecida,0,Consistente,0
16/03/2020,Campo Bom,RS,1,,,Desconhecida,0,Consistente,0
17/03/2020,Campo Bom,RS,1,,,Desconhecida,0,Consistente,0
18/03/2020,Campo Bom,RS,2,,,Desconhecida,1,Consistente,0
19/03/2020,Campo Bom,RS,2,,,Desconhecida,0,Consistente,0
20/03/2020,Campo Bom,RS,2,,,Desconhecida,0,Consistente,0
21/03/2020,Campo Bom,RS,2,,,Desconhecida,0,Consistente,0
22/03/2020,Campo Bom,RS,2,,,Desconhecida,0,Consistente,0
23/03/2020,Campo Bom,RS,2,,,Desconhecida,0,Consistente,0
24/03/2020,Campo Bom,RS,2,,,Desconhecida,0,Consistente,0
25/03/2020,Campo Bom,RS,2,,,Desconhecida,0,Consistente,0
26/03/2020,Campo Bom,RS,2,,,Desconhecida,0,Consistente,0
27/03/2020,Campo Bom,RS,2,,,Desconhecida,0,Consistente,0
28/03/2020,Campo Bom,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Campo Bom,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
28/03/2020,Canguçu,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,-999,Consistente,0
29/03/2020,Canguçu,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
21/03/2020,Canoas,RS,2,,,Desconhecida,-999,Consistente,0
22/03/2020,Canoas,RS,3,,,Desconhecida,1,Consistente,0
23/03/2020,Canoas,RS,5,,,Desconhecida,2,Consistente,0
24/03/2020,Canoas,RS,5,,,Desconhecida,0,Consistente,0
25/03/2020,Canoas,RS,6,,,Desconhecida,1,Consistente,0
26/03/2020,Canoas,RS,6,,,Desconhecida,0,Consistente,0
27/03/2020,Canoas,RS,7,,,Desconhecida,1,Consistente,0
28/03/2020,Canoas,RS,7,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Canoas,RS,8,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,1,Consistente,0
23/03/2020,Capão da Canoa,RS,1,,,Desconhecida,-999,Consistente,0
24/03/2020,Capão da Canoa,RS,2,,,Desconhecida,1,Consistente,0
25/03/2020,Capão da Canoa,RS,2,,,Desconhecida,0,Consistente,0
26/03/2020,Capão da Canoa,RS,2,,,Desconhecida,0,Consistente,0
27/03/2020,Capão da Canoa,RS,2,,,Desconhecida,0,Consistente,0
28/03/2020,Capão da Canoa,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Capão da Canoa,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
21/03/2020,Carlos Barbosa,RS,1,,,Desconhecida,-999,Consistente,0
22/03/2020,Carlos Barbosa,RS,1,,,Desconhecida,0,Consistente,0
23/03/2020,Carlos Barbosa,RS,1,,,Desconhecida,0,Consistente,0
24/03/2020,Carlos Barbosa,RS,1,,,Desconhecida,0,Consistente,0
25/03/2020,Carlos Barbosa,RS,1,,,Desconhecida,0,Consistente,0
26/03/2020,Carlos Barbosa,RS,1,,,Desconhecida,0,Consistente,0
27/03/2020,Carlos Barbosa,RS,1,,,Desconhecida,0,Consistente,0
28/03/2020,Carlos Barbosa,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Carlos Barbosa,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
11/03/2020,Caxias do Sul,RS,1,,,Desconhecida,-999,Consistente,0
12/03/2020,Caxias do Sul,RS,1,,,Desconhecida,0,Consistente,0
13/03/2020,Caxias do Sul,RS,1,,,Desconhecida,0,Consistente,0
14/03/2020,Caxias do Sul,RS,1,,,Desconhecida,0,Consistente,0
15/03/2020,Caxias do Sul,RS,1,,,Desconhecida,0,Consistente,0
16/03/2020,Caxias do Sul,RS,2,,,Desconhecida,1,Consistente,0
17/03/2020,Caxias do Sul,RS,2,,,Desconhecida,0,Consistente,0
18/03/2020,Caxias do Sul,RS,2,,,Desconhecida,0,Consistente,0
19/03/2020,Caxias do Sul,RS,2,,,Desconhecida,0,Consistente,0
20/03/2020,Caxias do Sul,RS,2,,,Desconhecida,0,Consistente,0
21/03/2020,Caxias do Sul,RS,2,,,Desconhecida,0,Consistente,0
